character_id,enemy_id,timestamp,value
102,320,2022-11-04T13,Captured
84,378,2023-01-16T21,Captured
344,248,2021-04-25T13,Captured
173,379,2021-07-23T21,Defeated
310,391,2022-03-15T20,Captured
208,316,2023-08-14T00,Captured
127,323,2023-06-01T21,Captured
32,232,2023-02-12T05,Escaped
28,293,2021-11-17T09,Escaped
378,392,2022-04-18T07,Captured
14,298,2022-06-23T03,Escaped
92,288,2023-01-25T21,Captured
370,198,2023-02-14T18,Defeated
129,272,2022-10-18T08,Captured
185,419,2022-12-06T07,Escaped
150,377,2023-01-01T05,Defeated
64,411,2021-08-12T07,Escaped
58,278,2023-05-17T22,Captured
107,214,2022-07-08T21,Defeated
340,254,2021-08-07T13,Captured
295,242,2022-09-01T17,Defeated
301,392,2021-12-22T23,Escaped
288,390,2023-06-06T09,Captured
154,257,2021-03-04T13,Escaped
348,275,2021-06-25T09,Captured
134,338,2021-06-05T03,Defeated
28,201,2021-01-05T10,Captured
374,254,2021-09-25T02,Escaped
22,287,2021-10-09T13,Defeated
95,304,2021-06-23T08,Escaped
182,197,2022-07-12T18,Defeated
164,232,2023-07-01T22,Defeated
226,202,2022-01-13T06,Defeated
355,279,2021-02-16T02,Defeated
374,301,2022-06-12T00,Defeated
288,419,2021-02-25T07,Captured
255,336,2023-06-30T12,Escaped
22,268,2022-11-01T08,Captured
155,202,2021-04-12T03,Defeated
22,226,2021-10-07T15,Defeated
304,373,2022-03-28T17,Captured
152,420,2022-03-27T21,Defeated
74,201,2023-09-08T14,Captured
144,394,2023-09-11T06,Escaped
288,288,2022-04-13T06,Captured
201,268,2022-09-28T02,Defeated
106,338,2022-01-21T04,Captured
342,301,2022-05-04T21,Captured
350,278,2021-03-26T07,Captured
337,379,2023-01-16T16,Defeated
21,285,2023-05-20T17,Captured
144,409,2023-07-18T16,Captured
68,212,2022-08-23T08,Defeated
266,396,2022-02-09T06,Defeated
326,282,2023-04-26T19,Captured
266,401,2023-06-13T00,Defeated
118,238,2022-10-23T16,Escaped
260,373,2022-12-01T15,Defeated
211,357,2023-03-16T11,Escaped
200,411,2021-11-25T00,Captured
207,377,2023-05-08T11,Defeated
362,280,2023-03-06T05,Captured
107,340,2023-03-13T08,Captured
74,357,2022-06-12T02,Captured
356,229,2023-09-12T00,Captured
111,359,2022-04-08T00,Defeated
37,240,2023-06-20T03,Captured
211,272,2023-08-04T18,Defeated
155,288,2023-07-16T17,Captured
369,275,2021-10-03T19,Defeated
240,275,2021-09-03T02,Escaped
284,285,2021-11-18T02,Escaped
272,378,2021-12-03T17,Escaped
165,354,2022-04-27T05,Defeated
353,213,2021-06-08T16,Escaped
310,213,2021-07-02T12,Escaped
36,285,2021-10-19T13,Captured
307,312,2021-05-19T01,Defeated
266,316,2022-12-02T16,Defeated
333,392,2023-05-23T08,Captured
101,238,2022-04-10T10,Defeated
155,388,2023-06-18T17,Captured
255,401,2021-12-22T21,Captured
78,346,2022-10-06T04,Escaped
335,419,2023-07-15T12,Defeated
99,356,2022-06-11T22,Defeated
134,212,2022-02-26T06,Defeated
54,265,2022-11-16T07,Defeated
44,268,2022-04-30T05,Escaped
353,373,2023-05-24T13,Captured
81,233,2021-06-13T09,Captured
56,298,2021-06-23T01,Captured
292,320,2023-03-04T17,Captured
307,323,2023-05-10T17,Captured
292,205,2021-05-28T05,Defeated
93,217,2022-06-13T11,Captured
164,411,2022-11-29T17,Captured
218,354,2021-09-25T01,Captured
337,414,2022-06-29T01,Captured
118,392,2021-04-03T18,Defeated
78,269,2021-05-30T09,Defeated
183,240,2023-02-01T04,Defeated
274,226,2021-11-08T09,Escaped
204,293,2023-07-22T23,Defeated
281,392,2023-06-08T04,Escaped
58,287,2022-08-06T22,Defeated
342,392,2021-08-27T01,Escaped
333,406,2021-12-25T20,Escaped
321,285,2021-12-27T21,Escaped
18,248,2021-02-13T22,Captured
373,304,2022-08-24T06,Defeated
43,357,2023-03-06T22,Captured
93,392,2022-10-31T06,Captured
126,226,2022-12-08T05,Defeated
37,391,2021-12-21T18,Captured
218,415,2021-12-10T14,Escaped
165,265,2021-02-06T05,Captured
221,270,2023-06-27T20,Defeated
78,234,2022-11-24T04,Captured
106,343,2022-08-15T05,Captured
195,293,2021-02-16T08,Captured
64,268,2022-08-01T08,Defeated
259,356,2023-02-17T23,Defeated
244,323,2021-08-25T11,Captured
41,369,2022-06-05T08,Defeated
342,340,2023-03-26T01,Escaped
229,257,2022-03-19T11,Escaped
134,287,2022-12-03T00,Defeated
211,272,2023-03-30T17,Escaped
266,332,2022-12-10T23,Defeated
154,197,2021-06-19T13,Captured
109,354,2023-09-01T07,Defeated
246,417,2023-01-09T09,Escaped
195,406,2021-01-10T12,Captured
54,419,2021-12-03T15,Defeated
84,217,2022-06-18T13,Captured
95,211,2023-04-21T00,Captured
66,409,2021-09-13T16,Captured
281,396,2021-07-12T09,Captured
282,235,2023-03-09T15,Captured
122,293,2022-07-27T16,Defeated
325,210,2022-07-27T20,Defeated
310,303,2021-12-11T11,Captured
118,296,2023-08-30T01,Defeated
332,275,2023-05-14T05,Escaped
365,330,2021-08-06T12,Defeated
168,275,2023-05-29T05,Captured
78,359,2022-09-05T21,Escaped
301,257,2022-12-19T20,Captured
78,370,2022-10-09T12,Captured
235,227,2021-10-17T14,Escaped
127,351,2022-09-26T08,Defeated
63,320,2022-09-25T07,Captured
61,419,2023-03-14T15,Escaped
119,368,2023-04-24T14,Defeated
195,338,2022-12-30T02,Captured
376,208,2023-02-06T02,Defeated
43,227,2021-05-01T16,Captured
359,234,2022-03-27T15,Escaped
289,304,2023-02-23T18,Escaped
35,257,2022-03-15T10,Escaped
8,238,2022-08-04T17,Captured
218,214,2022-07-15T02,Defeated
147,386,2021-10-29T16,Defeated
122,245,2023-07-31T06,Captured
284,264,2022-09-29T10,Defeated
104,333,2022-06-21T19,Escaped
101,332,2022-01-18T17,Defeated
279,305,2022-09-22T05,Escaped
68,303,2021-02-28T23,Escaped
48,340,2022-05-08T02,Escaped
32,362,2023-06-07T19,Captured
223,379,2023-03-31T15,Defeated
289,394,2022-06-24T13,Defeated
158,304,2023-03-14T16,Defeated
136,220,2021-07-01T23,Escaped
164,309,2023-04-24T22,Escaped
370,296,2021-09-15T20,Escaped
223,287,2021-07-15T04,Escaped
325,394,2023-02-25T20,Defeated
135,348,2023-06-04T01,Escaped
201,214,2021-04-30T05,Defeated
28,258,2022-07-04T21,Escaped
144,330,2023-06-16T03,Escaped
132,265,2023-03-23T16,Defeated
248,228,2022-08-24T15,Escaped
41,211,2021-07-26T20,Escaped
135,234,2021-06-24T03,Escaped
4,365,2021-12-24T05,Escaped
124,409,2023-09-10T15,Defeated
157,313,2022-04-07T04,Escaped
357,272,2021-12-10T08,Defeated
365,354,2022-04-01T13,Escaped
156,319,2021-04-10T10,Captured
176,249,2021-06-26T22,Escaped
90,319,2022-05-22T03,Defeated
187,336,2021-01-03T22,Escaped
63,285,2021-12-25T13,Captured
362,361,2023-06-22T23,Escaped
233,411,2021-04-24T17,Captured
155,285,2021-03-02T01,Escaped
292,296,2021-11-06T08,Captured
282,348,2021-04-04T07,Escaped
165,332,2022-12-24T09,Escaped
263,229,2021-12-06T14,Escaped
90,377,2023-03-09T16,Escaped
152,233,2023-04-28T14,Captured
131,390,2021-02-17T16,Defeated
207,217,2021-03-10T15,Escaped
217,338,2023-08-27T14,Escaped
214,240,2023-03-26T19,Escaped
136,358,2021-01-27T19,Captured
301,205,2022-07-20T09,Defeated
192,276,2022-04-01T18,Captured
284,279,2023-03-03T04,Escaped
367,370,2021-11-24T16,Escaped
288,197,2021-04-29T08,Captured
41,296,2023-03-02T13,Captured
301,198,2022-07-13T15,Defeated
187,248,2023-07-13T00,Defeated
104,285,2021-05-04T20,Captured
119,285,2021-08-31T07,Escaped
211,374,2021-12-26T05,Escaped

131,238,2021-12-17T12,Captured
338,275,2021-11-01T23,Captured
72,359,2023-01-07T15,Defeated
65,434,2023-07-23T06,Escaped
292,226,2022-07-18T12,Escaped
101,431,2021-12-18T17,Defeated
381,389,2023-05-29T18,Defeated
386,221,2021-01-14T00,Defeated
361,293,2021-07-04T05,Defeated
258,245,2021-04-15T03,Captured
306,223,2023-01-19T13,Captured
300,417,2021-05-14T04,Escaped
107,419,2023-05-12T04,Escaped
214,372,2022-07-05T18,Defeated
120,266,2023-03-31T18,Defeated
159,326,2021-12-23T17,Escaped
124,423,2022-07-31T00,Defeated
305,432,2023-02-18T23,Defeated
31,441,2023-01-24T21,Escaped
208,329,2022-11-21T02,Captured
146,241,2022-08-16T21,Escaped
295,343,2021-02-15T03,Captured
315,223,2023-02-19T13,Defeated
267,423,2021-09-19T12,Escaped
335,374,2022-12-23T18,Escaped
55,346,2021-11-11T08,Captured
23,419,2022-02-01T07,Captured
331,245,2023-06-11T22,Defeated
22,257,2023-06-15T22,Escaped
236,308,2021-08-13T05,Defeated
164,420,2021-11-07T03,Captured
52,227,2021-09-29T07,Escaped
305,239,2022-02-24T05,Captured
214,377,2021-09-09T19,Defeated
361,352,2021-08-25T15,Captured
43,308,2022-12-28T04,Captured
203,234,2022-09-23T03,Captured
107,432,2021-04-18T18,Escaped
14,435,2023-02-13T11,Captured
206,295,2021-02-12T20,Defeated
200,266,2021-10-20T19,Escaped
306,264,2021-09-09T13,Defeated
206,434,2021-02-03T05,Captured
31,279,2022-07-08T15,Captured
192,315,2021-10-30T21,Defeated
177,320,2021-04-11T12,Escaped
211,394,2021-08-02T03,Captured
101,320,2023-01-21T22,Defeated
227,427,2023-08-06T16,Defeated
17,426,2023-07-04T08,Defeated
31,343,2022-03-24T08,Defeated
246,370,2023-06-26T02,Escaped
107,406,2023-01-22T04,Escaped
278,417,2023-06-11T16,Defeated
350,387,2021-07-23T02,Escaped
39,330,2021-10-16T20,Captured
306,330,2021-01-16T04,Captured
81,324,2022-07-27T00,Defeated
257,401,2022-12-08T14,Defeated
95,347,2022-09-11T22,Escaped
45,433,2022-01-09T06,Captured
268,360,2023-03-02T08,Captured
10,313,2021-07-23T23,Defeated
192,327,2022-09-24T14,Escaped
195,237,2021-01-22T02,Escaped
87,351,2021-12-07T20,Captured
2,320,2023-05-11T17,Escaped
169,292,2022-08-05T15,Escaped
45,218,2021-02-07T08,Captured
323,417,2021-08-17T10,Escaped
167,339,2023-08-08T17,Captured
95,420,2023-03-11T01,Defeated
2,433,2023-07-07T18,Defeated
177,420,2021-04-03T22,Captured
23,308,2021-10-18T01,Escaped
197,278,2022-11-23T16,Defeated
164,306,2021-02-27T09,Captured
2,333,2021-08-15T10,Captured
367,232,2021-07-24T04,Defeated
195,255,2023-01-11T04,Captured
277,315,2021-12-25T17,Defeated
2,303,2021-10-16T01,Defeated
307,320,2021-06-06T19,Captured
171,239,2021-07-11T07,Escaped
169,353,2023-07-04T17,Defeated
268,257,2021-12-26T22,Escaped
236,435,2023-05-23T16,Captured
358,333,2023-07-13T00,Escaped
303,280,2022-03-29T14,Captured
173,274,2021-03-01T16,Captured
265,372,2022-01-07T00,Defeated
331,245,2023-08-12T06,Captured
361,365,2021-12-14T22,Escaped
22,426,2021-03-14T18,Captured
381,416,2022-06-08T15,Captured
146,420,2021-10-15T17,Captured
389,373,2022-01-07T18,Captured
298,269,2021-03-19T13,Captured
195,433,2022-07-03T09,Escaped
371,339,2021-06-29T02,Captured
310,257,2022-09-27T18,Captured
238,257,2021-05-07T03,Defeated
381,247,2021-11-18T02,Defeated
71,373,2022-05-12T21,Defeated
300,243,2023-07-12T02,Defeated
1,237,2022-10-14T18,Defeated
107,423,2023-09-08T21,Captured
359,343,2022-05-21T03,Escaped
277,297,2022-05-21T13,Escaped
224,322,2021-03-23T14,Captured
389,319,2023-07-19T19,Captured
72,398,2022-10-17T00,Defeated
319,404,2021-05-31T15,Defeated
335,223,2022-04-08T19,Captured
371,340,2021-05-31T05,Defeated
64,313,2021-08-22T01,Escaped
124,218,2022-07-28T06,Escaped
150,223,2022-03-11T11,Captured
295,277,2022-02-27T18,Defeated
152,362,2021-08-21T01,Escaped
241,380,2022-01-16T14,Escaped
159,362,2021-03-09T07,Captured
101,322,2022-08-19T03,Escaped
262,245,2023-01-14T15,Captured
177,428,2021-02-08T17,Defeated
50,293,2022-07-21T13,Defeated
107,398,2022-09-08T03,Escaped
39,433,2022-05-11T01,Escaped
146,258,2021-03-12T11,Captured
395,365,2021-11-18T10,Escaped
313,365,2022-01-29T14,Captured
384,278,2023-09-07T13,Captured
45,362,2022-08-21T10,Escaped
222,252,2021-10-28T22,Escaped
1,303,2022-05-05T10,Captured
335,406,2022-06-29T07,Captured
317,261,2023-07-01T23,Escaped
123,308,2023-02-14T15,Captured
244,409,2022-04-08T14,Captured
346,247,2023-04-30T15,Defeated
251,330,2022-08-11T16,Captured
233,380,2022-01-23T03,Defeated
165,373,2022-04-20T11,Captured
349,365,2021-08-23T10,Defeated
286,438,2022-06-25T15,Defeated
370,299,2023-06-25T10,Defeated
75,257,2021-06-09T18,Defeated
164,218,2023-08-10T06,Captured
120,346,2023-01-19T23,Escaped
192,352,2023-09-12T09,Captured
235,351,2021-06-19T06,Escaped
57,442,2021-09-11T08,Escaped
294,380,2021-05-18T19,Escaped
323,293,2022-03-16T22,Captured
35,372,2022-11-13T17,Defeated
148,272,2022-06-04T23,Escaped
343,398,2023-09-04T02,Defeated
1,241,2023-01-28T03,Captured
278,406,2023-08-26T05,Captured
71,363,2023-07-13T15,Defeated
274,417,2022-10-27T12,Escaped
81,391,2023-04-03T21,Captured
83,297,2022-01-21T10,Escaped
146,227,2022-03-10T17,Captured
2,389,2022-05-05T15,Escaped
203,266,2023-08-20T20,Escaped
395,286,2023-04-24T17,Captured
189,329,2021-12-28T13,Escaped
306,255,2022-08-13T16,Escaped
13,280,2022-10-30T22,Captured
335,280,2021-03-10T18,Captured
1,365,2022-05-29T07,Escaped
7,350,2021-06-15T19,Defeated
167,315,2023-05-11T21,Escaped
377,350,2022-10-01T12,Defeated
2,241,2022-02-13T23,Defeated
25,272,2023-03-05T22,Defeated
346,329,2022-06-06T11,Captured
68,347,2023-03-17T21,Captured
322,308,2022-06-19T18,Captured
2,234,2023-03-12T12,Defeated
169,281,2022-05-05T15,Defeated
208,420,2022-06-16T13,Defeated
128,247,2021-02-16T04,Escaped
359,320,2022-02-16T20,Captured
210,406,2021-02-14T12,Captured
210,330,2022-09-13T19,Captured
95,377,2021-07-08T11,Defeated
222,432,2023-03-22T07,Captured
307,352,2022-01-09T16,Defeated
351,343,2021-09-13T09,Defeated
47,274,2022-08-02T04,Escaped
224,340,2023-02-26T07,Escaped
136,251,2021-05-22T02,Captured
315,333,2022-11-22T12,Escaped
38,297,2023-08-17T10,Escaped
186,347,2021-10-28T19,Defeated
224,223,2021-05-18T16,Defeated
13,330,2022-01-31T09,Defeated
3,218,2021-10-22T17,Captured
75,428,2021-12-25T11,Escaped
68,322,2022-05-03T23,Escaped
183,432,2022-05-07T09,Defeated
64,309,2021-07-04T10,Defeated
81,352,2021-09-03T19,Escaped
1,226,2021-11-18T22,Escaped
238,351,2022-05-31T08,Escaped
262,306,2021-02-09T22,Captured
110,261,2022-04-18T16,Captured
268,226,2021-11-15T02,Defeated
159,217,2021-10-07T19,Defeated
109,257,2021-02-24T15,Defeated
379,238,2023-04-25T01,Escaped
20,372,2021-05-30T07,Captured
315,245,2023-01-27T03,Captured
182,226,2022-01-10T21,Defeated
162,306,2022-03-24T11,Escaped
372,330,2023-06-30T08,Defeated
68,409,2022-08-31T04,Escaped
125,352,2021-06-01T14,Defeated
267,274,2021-02-07T11,Captured
146,384,2021-06-18T08,Captured
189,336,2022-03-23T23,Defeated
224,344,2021-02-17T11,Captured
219,387,2021-04-30T05,Defeated
246,227,2022-03-02T04,Defeated
358,327,2023-04-21T14,Captured
262,438,2021-03-24T13,Captured
28,344,2022-07-19T03,Captured
173,315,2022-08-23T01,Defeated
279,283,2022-03-30T14,Defeated
292,391,2022-02-06T22,Escaped
136,434,2021-02-02T04,Escaped
289,330,2021-06-28T04,Captured
47,313,2021-10-19T04,Defeated
20,391,2021-03-09T13,Captured
338,280,2021-07-17T10,Captured
355,283,2022-12-25T10,Escaped
195,420,2021-05-05T09,Escaped
134,315,2021-10-26T00,Escaped
317,326,2021-06-29T15,Defeated
124,419,2022-05-28T17,Defeated
315,223,2023-05-17T18,Captured
171,333,2022-05-21T12,Escaped
303,344,2023-03-24T15,Captured
13,404,2022-11-13T10,Escaped
357,367,2021-10-21T21,Defeated
305,401,2023-06-19T01,Escaped
244,433,2023-04-23T15,Defeated
1,243,2021-10-12T19,Escaped
335,281,2021-07-22T18,Captured
324,374,2022-11-14T09,Captured
177,306,2022-01-14T11,Captured
222,336,2022-07-19T17,Defeated
179,318,2022-01-08T00,Captured
120,286,2022-08-13T19,Captured
61,336,2023-04-06T08,Defeated
113,313,2023-04-11T05,Defeated
83,306,2022-11-18T23,Escaped
167,293,2021-07-28T04,Defeated
216,309,2021-11-20T23,Escaped
109,227,2021-01-15T21,Escaped
5,283,2021-09-18T21,Escaped
244,278,2022-08-25T22,Defeated
338,324,2022-05-17T11,Captured
125,293,2021-12-07T18,Escaped
350,438,2021-07-31T13,Captured
183,384,2023-08-16T15,Escaped
254,221,2021-09-16T13,Defeated
395,280,2023-01-28T23,Escaped
331,306,2021-03-22T02,Escaped
179,257,2023-08-30T08,Escaped
2,269,2021-03-30T23,Escaped
94,435,2022-08-20T13,Escaped
222,324,2022-11-25T04,Captured
322,272,2023-05-28T06,Defeated
39,322,2021-03-10T17,Escaped
227,351,2023-05-14T11,Defeated
43,422,2023-08-19T06,Captured
55,347,2023-04-15T14,Captured
176,344,2022-07-21T11,Escaped
10,377,2022-01-20T14,Escaped
128,293,2021-02-15T16,Captured
295,374,2022-06-24T02,Captured
395,237,2022-10-24T06,Escaped
358,261,2022-11-01T23,Escaped
164,247,2022-12-01T19,Defeated
192,278,2023-08-20T18,Defeated
192,356,2021-04-07T22,Defeated
334,223,2023-02-07T21,Defeated
192,293,2023-05-13T11,Escaped
375,272,2022-01-05T17,Escaped
262,226,2021-11-20T06,Captured
177,252,2023-04-01T09,Escaped
222,339,2021-08-25T11,Defeated
386,387,2022-09-26T11,Defeated
306,306,2022-04-10T08,Escaped
310,230,2021-05-17T13,Escaped
104,414,2021-11-30T07,Captured
210,338,2023-03-21T03,Captured
150,433,2021-02-09T17,Escaped
167,406,2021-10-12T05,Captured
214,245,2022-08-23T09,Captured
264,401,2023-08-20T06,Escaped
314,356,2022-09-19T18,Escaped
89,384,2021-09-19T04,Captured
313,293,2022-03-25T15,Escaped
1,279,2022-05-30T16,Escaped
183,245,2022-08-02T19,Captured
251,257,2021-11-03T11,Captured
375,426,2023-03-07T04,Defeated
146,227,2021-07-08T20,Escaped
123,431,2023-01-15T00,Defeated
107,313,2023-03-29T06,Escaped
235,230,2023-05-03T11,Defeated
358,223,2023-05-01T05,Escaped
364,397,2022-01-03T12,Escaped
367,297,2022-01-14T15,Captured
150,277,2021-03-12T04,Defeated
47,344,2023-08-22T17,Defeated
323,241,2021-10-20T07,Defeated
45,327,2022-10-10T20,Defeated
381,367,2023-07-16T23,Defeated
113,239,2022-08-17T21,Defeated
82,297,2021-07-02T19,Defeated
55,419,2023-06-17T13,Escaped
189,257,2023-06-02T03,Captured
134,419,2021-06-18T16,Escaped
379,336,2021-09-16T02,Defeated
45,343,2023-06-20T04,Defeated
334,406,2022-12-22T23,Defeated
224,223,2022-12-14T03,Escaped
87,387,2022-09-27T12,Escaped
384,319,2023-05-20T06,Defeated
294,419,2023-02-19T00,Escaped
298,322,2022-02-02T15,Captured
98,232,2022-09-25T05,Escaped
206,239,2021-07-02T07,Defeated
262,359,2021-06-26T21,Escaped
65,435,2022-04-17T02,Captured
145,397,2022-12-28T14,Escaped
377,292,2021-05-21T20,Captured
361,389,2021-08-03T09,Captured
361,417,2022-09-03T07,Escaped
286,249,2021-05-03T09,Captured
315,401,2022-06-21T07,Defeated
289,272,2023-03-12T00,Captured
292,362,2021-11-17T20,Captured
246,269,2021-08-25T15,Defeated
392,303,2021-08-09T12,Escaped
109,278,2021-01-13T01,Escaped
377,384,2023-06-09T06,Captured
23,352,2022-08-30T00,Escaped
285,426,2021-12-06T20,Captured
292,255,2022-06-16T16,Defeated
319,427,2021-09-21T23,Defeated
203,295,2021-12-27T14,Escaped
230,269,2021-12-17T06,Escaped
222,322,2021-07-26T20,Defeated
232,272,2023-02-04T14,Captured
110,309,2022-10-30T20,Escaped
323,370,2021-02-12T01,Captured
227,381,2021-06-08T02,Defeated
71,442,2021-02-07T17,Escaped
125,338,2022-08-14T01,Defeated
303,303,2021-11-12T22,Captured
124,297,2023-07-20T20,Captured
300,324,2021-08-06T13,Defeated
176,359,2022-09-04T08,Captured
118,266,2021-04-13T09,Escaped
294,261,2022-07-11T11,Captured
2,423,2022-09-17T14,Defeated
338,223,2021-05-14T20,Captured
13,416,2022-05-18T11,Captured
257,249,2021-12-19T13,Captured
372,311,2022-12-24T07,Defeated
10,297,2023-06-12T04,Defeated
68,344,2021-03-20T16,Defeated
232,370,2021-05-16T00,Defeated
246,362,2022-09-15T22,Defeated
65,293,2021-09-25T00,Defeated
358,350,2022-11-19T22,Escaped
292,434,2022-07-13T11,Defeated
305,373,2023-07-05T14,Defeated
13,272,2022-10-29T22,Captured
244,330,2022-01-24T08,Captured
31,226,2021-09-22T02,Defeated
244,272,2021-06-30T16,Captured
109,350,2023-07-10T15,Defeated
77,243,2022-05-17T00,Defeated
307,279,2022-02-03T07,Escaped
372,292,2021-10-31T15,Defeated
64,281,2023-07-23T07,Captured
238,438,2022-06-11T23,Escaped
359,435,2023-04-07T02,Defeated
40,370,2021-12-31T15,Defeated
359,389,2023-03-16T10,Defeated
342,374,2023-02-13T04,Defeated
264,234,2023-05-01T13,Escaped
5,362,2021-10-11T18,Escaped
343,432,2022-04-02T14,Defeated
306,360,2022-03-11T14,Captured
197,217,2022-07-25T15,Escaped
143,401,2021-06-28T13,Escaped
87,247,2021-03-02T06,Captured
349,370,2023-08-11T11,Defeated
325,309,2021-09-01T18,Escaped
236,286,2023-07-26T06,Escaped
292,433,2023-02-16T12,Captured
179,227,2022-07-28T02,Defeated
118,432,2023-07-09T03,Escaped
377,419,2021-05-07T12,Defeated
72,223,2021-01-31T00,Defeated
50,419,2021-07-27T21,Defeated
83,278,2022-05-12T04,Escaped
313,318,2023-04-17T02,Defeated
95,422,2022-03-14T04,Escaped
25,302,2021-09-08T22,Captured
379,372,2021-01-23T23,Escaped
118,433,2021-08-01T10,Escaped
52,239,2022-04-05T08,Defeated
145,255,2021-12-10T17,Defeated
230,391,2022-02-11T14,Defeated
289,404,2022-03-05T05,Captured
189,428,2022-05-03T13,Defeated
294,274,2022-11-12T20,Escaped
197,391,2023-05-16T16,Escaped
28,352,2022-12-19T18,Defeated
39,277,2021-02-16T19,Defeated
14,223,2023-06-11T08,Defeated
364,293,2022-03-09T20,Defeated
17,247,2021-03-16T10,Captured
47,322,2021-05-06T16,Captured
169,417,2022-11-27T22,Escaped
203,411,2021-06-11T21,Defeated
227,295,2023-07-03T22,Escaped
278,435,2022-05-11T09,Captured
294,221,2021-08-17T03,Defeated
32,264,2021-06-21T23,Defeated
184,251,2022-10-31T15,Defeated
93,384,2022-08-23T10,Captured
92,377,2021-09-30T17,Defeated
313,232,2021-08-31T07,Captured
279,435,2023-03-08T05,Escaped
32,365,2021-11-11T09,Escaped
262,311,2022-07-09T12,Escaped
343,441,2023-02-14T11,Defeated
47,401,2023-05-02T10,Defeated
3,277,2022-11-17T00,Captured
334,227,2022-11-29T16,Escaped
346,230,2023-06-20T05,Captured
32,299,2021-03-08T10,Captured
306,406,2021-12-09T12,Captured
254,264,2021-09-29T16,Escaped
372,352,2023-09-10T04,Defeated
248,380,2021-07-03T09,Defeated
208,326,2021-07-25T03,Captured
153,218,2023-05-17T00,Defeated
87,406,2022-07-15T01,Defeated
314,320,2023-06-06T15,Defeated
171,278,2023-08-22T09,Captured
77,299,2021-03-28T20,Escaped
5,227,2022-02-12T23,Captured
83,442,2022-03-05T15,Defeated
2,404,2021-10-07T12,Captured
230,327,2022-07-03T14,Captured
262,258,2022-11-22T12,Defeated
13,266,2021-03-20T03,Captured
