npc_id,question_id,timestamp,value
106,92,2022-05-04T09,Started Conversation
244,217,2022-11-28T13,Started Conversation
278,106,2022-03-19T01,Ended Conversation
12,240,2021-10-08T23,Started Conversation
182,141,2021-12-01T18,Ended Conversation
246,136,2022-04-01T23,Started Conversation
297,202,2022-02-05T16,Started Conversation
59,120,2023-03-20T00,Started Conversation
341,59,2022-02-26T10,Ended Conversation
70,164,2022-11-26T19,Started Conversation
220,31,2021-06-08T05,Ended Conversation
72,127,2021-07-29T12,Ended Conversation
307,83,2021-01-04T21,Started Conversation
217,156,2021-09-12T09,Ended Conversation
370,121,2023-04-02T12,Ended Conversation
221,75,2022-01-17T11,Started Conversation
378,194,2023-07-13T10,Ended Conversation
181,79,2022-03-12T04,Started Conversation
76,16,2022-11-13T23,Ended Conversation
313,56,2023-09-12T06,Started Conversation
261,202,2021-09-01T16,Started Conversation
244,243,2021-02-02T19,Started Conversation
162,223,2023-08-07T08,Started Conversation
387,88,2022-07-07T13,Ended Conversation
257,196,2022-12-25T12,Ended Conversation
207,91,2023-08-21T10,Ended Conversation
364,194,2022-11-04T04,Started Conversation
313,67,2021-09-15T23,Ended Conversation
145,153,2022-09-14T08,Ended Conversation
22,109,2023-05-10T17,Started Conversation
334,45,2021-10-24T23,Started Conversation
297,237,2022-07-09T19,Ended Conversation
337,106,2023-09-04T03,Ended Conversation
5,166,2022-11-05T14,Ended Conversation
76,2,2022-04-17T18,Ended Conversation
138,103,2022-03-07T03,Started Conversation
366,56,2021-06-08T08,Started Conversation
322,10,2022-08-05T20,Ended Conversation
46,22,2021-11-08T10,Ended Conversation
209,28,2023-06-08T19,Started Conversation
288,10,2021-06-16T05,Started Conversation
72,189,2023-01-24T07,Started Conversation
349,243,2022-01-16T10,Started Conversation
312,25,2023-07-28T16,Started Conversation
82,70,2023-06-03T00,Started Conversation
316,243,2021-10-16T13,Ended Conversation
368,48,2022-02-14T14,Ended Conversation
162,54,2021-07-27T03,Started Conversation
338,80,2023-01-02T06,Started Conversation
389,214,2022-01-23T01,Started Conversation
36,72,2022-10-04T19,Ended Conversation
187,159,2021-10-01T10,Ended Conversation
82,175,2022-02-09T02,Started Conversation
230,37,2022-05-04T02,Started Conversation
347,220,2022-08-28T09,Ended Conversation
79,172,2022-03-26T01,Ended Conversation
349,27,2023-01-07T11,Ended Conversation
300,59,2023-03-15T12,Started Conversation
202,190,2023-04-24T21,Started Conversation
373,204,2021-04-03T22,Ended Conversation
91,238,2021-07-19T10,Ended Conversation
203,169,2021-05-17T13,Started Conversation
325,187,2021-01-31T20,Ended Conversation
378,225,2022-02-20T07,Started Conversation
359,131,2022-02-14T00,Started Conversation
79,203,2021-05-12T18,Started Conversation
235,136,2023-08-26T01,Started Conversation
36,142,2023-09-04T16,Started Conversation
70,237,2022-06-22T08,Ended Conversation
361,202,2021-12-18T18,Started Conversation
244,236,2021-01-04T13,Ended Conversation
62,85,2022-10-19T23,Ended Conversation
120,70,2022-09-25T05,Ended Conversation
297,22,2023-07-06T08,Started Conversation
12,187,2021-04-18T19,Started Conversation
168,27,2023-03-01T22,Ended Conversation
155,220,2022-05-04T19,Ended Conversation
304,226,2021-11-21T06,Started Conversation
329,148,2021-02-08T19,Ended Conversation
283,175,2023-02-19T02,Started Conversation
120,93,2022-12-07T23,Started Conversation
168,156,2021-07-16T18,Ended Conversation
88,131,2021-03-20T00,Ended Conversation
28,54,2021-11-19T04,Ended Conversation
46,75,2022-06-02T08,Started Conversation
329,194,2022-09-12T12,Ended Conversation
346,184,2021-03-19T02,Started Conversation
324,166,2022-09-29T02,Started Conversation
46,155,2022-05-10T04,Ended Conversation
191,184,2022-01-06T09,Ended Conversation
257,93,2023-02-22T11,Ended Conversation
343,187,2021-05-08T03,Ended Conversation
320,95,2021-01-11T22,Ended Conversation
307,2,2023-05-09T18,Ended Conversation
135,8,2021-08-13T20,Ended Conversation
55,44,2022-04-10T07,Started Conversation
2,117,2021-09-13T20,Ended Conversation
197,208,2022-06-28T01,Started Conversation
278,145,2021-08-16T12,Started Conversation
319,51,2021-11-29T10,Started Conversation
155,161,2021-02-05T14,Ended Conversation
240,66,2023-04-06T04,Ended Conversation
82,12,2022-08-07T22,Started Conversation
309,159,2023-07-31T02,Ended Conversation
90,158,2022-08-19T14,Started Conversation
331,14,2021-03-07T22,Started Conversation
211,80,2022-09-27T12,Ended Conversation
337,187,2022-11-26T00,Started Conversation
329,101,2022-03-10T13,Started Conversation
288,27,2023-08-03T02,Started Conversation
292,131,2022-02-26T03,Ended Conversation
329,187,2023-05-30T08,Started Conversation
203,72,2021-10-28T14,Ended Conversation
225,240,2023-01-12T08,Started Conversation
301,106,2021-12-25T16,Started Conversation
248,238,2021-10-02T14,Started Conversation
95,129,2022-11-04T18,Started Conversation
297,230,2022-10-08T02,Ended Conversation
324,243,2021-09-14T09,Started Conversation
288,98,2021-11-06T14,Ended Conversation
38,161,2022-12-13T01,Started Conversation
176,238,2021-08-24T11,Ended Conversation
155,70,2022-09-26T01,Started Conversation
46,208,2021-09-03T22,Ended Conversation
374,120,2023-07-23T13,Started Conversation
8,34,2022-10-05T04,Started Conversation
17,59,2021-11-28T03,Ended Conversation
228,13,2023-01-14T20,Ended Conversation
346,210,2023-03-26T16,Ended Conversation
198,37,2021-06-01T05,Started Conversation
338,136,2022-03-27T03,Started Conversation
378,16,2022-12-22T12,Ended Conversation
301,28,2022-03-01T00,Ended Conversation
184,114,2022-06-22T17,Ended Conversation
191,236,2023-02-22T21,Started Conversation
100,44,2022-04-26T03,Ended Conversation
221,67,2021-02-08T12,Started Conversation
331,203,2023-01-17T01,Started Conversation
182,63,2021-02-20T04,Ended Conversation
17,8,2021-04-06T05,Ended Conversation
348,238,2023-02-11T12,Ended Conversation
43,238,2022-02-21T16,Started Conversation
254,156,2021-07-17T12,Ended Conversation
268,92,2023-06-29T14,Started Conversation
241,184,2021-07-25T12,Ended Conversation
260,210,2022-09-02T16,Ended Conversation
4,57,2022-07-15T09,Started Conversation
17,48,2022-07-18T21,Started Conversation
12,109,2022-01-28T05,Ended Conversation
49,193,2022-08-23T00,Ended Conversation
111,229,2022-04-24T13,Started Conversation
39,105,2022-01-13T04,Started Conversation
21,11,2021-07-04T07,Started Conversation
133,185,2022-06-07T23,Started Conversation
64,83,2023-07-03T18,Started Conversation
67,88,2021-11-04T04,Ended Conversation
6,105,2022-09-04T17,Ended Conversation
21,183,2021-03-29T15,Started Conversation
61,212,2023-08-23T09,Started Conversation
84,81,2021-07-09T16,Ended Conversation
40,209,2023-02-16T14,Ended Conversation
81,227,2021-08-02T14,Started Conversation
38,99,2021-12-27T23,Ended Conversation
10,92,2022-03-12T06,Ended Conversation
8,60,2023-06-29T10,Started Conversation
62,104,2021-08-20T11,Started Conversation
16,162,2022-08-23T10,Started Conversation
131,55,2022-08-05T19,Ended Conversation
2,136,2022-09-24T19,Started Conversation
73,105,2021-10-11T06,Started Conversation
67,65,2022-09-03T21,Ended Conversation
40,77,2021-08-27T11,Started Conversation
91,177,2021-03-16T08,Ended Conversation
128,91,2022-03-14T18,Started Conversation
133,91,2021-11-17T06,Ended Conversation
84,134,2023-01-17T13,Ended Conversation
59,184,2022-07-18T03,Started Conversation
108,34,2021-07-18T01,Started Conversation
54,41,2022-06-07T00,Ended Conversation
122,27,2021-02-17T16,Ended Conversation
73,131,2023-08-03T23,Started Conversation
38,131,2022-05-18T01,Started Conversation
115,145,2023-03-03T05,Ended Conversation
70,55,2021-04-07T23,Started Conversation
16,134,2021-12-07T13,Ended Conversation
93,61,2023-04-03T03,Started Conversation
17,207,2022-08-06T17,Started Conversation
106,186,2022-05-12T22,Ended Conversation
21,11,2023-08-24T01,Started Conversation
12,216,2022-12-30T23,Ended Conversation
111,170,2022-04-23T22,Ended Conversation
45,167,2023-01-07T13,Started Conversation
17,183,2022-11-24T15,Ended Conversation
53,73,2022-04-12T05,Started Conversation
8,168,2022-08-17T10,Ended Conversation
97,70,2023-04-27T09,Started Conversation
98,198,2022-12-05T04,Ended Conversation
24,168,2022-11-28T19,Ended Conversation
57,126,2021-02-12T18,Started Conversation
83,213,2022-10-04T12,Ended Conversation
4,73,2021-09-03T18,Started Conversation
39,14,2022-02-12T20,Ended Conversation
76,48,2022-02-20T23,Ended Conversation
70,209,2023-09-02T07,Started Conversation
83,162,2021-04-07T05,Started Conversation
70,60,2023-06-02T01,Ended Conversation
88,73,2022-04-23T21,Ended Conversation
45,83,2023-01-05T17,Started Conversation
10,88,2023-07-15T11,Ended Conversation
81,35,2023-01-10T16,Ended Conversation
124,128,2021-02-02T18,Started Conversation
36,32,2023-05-04T01,Ended Conversation
103,21,2023-05-21T16,Ended Conversation
91,45,2022-10-06T22,Ended Conversation
72,183,2022-05-15T02,Started Conversation
17,212,2023-07-05T19,Ended Conversation
118,65,2021-07-28T01,Started Conversation
51,128,2022-04-26T20,Started Conversation
7,106,2021-05-19T16,Ended Conversation
133,212,2021-02-21T05,Started Conversation
81,183,2022-04-28T05,Ended Conversation
133,99,2021-07-02T12,Ended Conversation
62,2,2023-04-23T22,Started Conversation
60,162,2021-11-09T15,Ended Conversation
60,46,2022-12-12T06,Ended Conversation
94,170,2021-07-29T15,Started Conversation
108,41,2022-02-26T21,Started Conversation
87,196,2021-01-19T08,Started Conversation
59,141,2021-12-28T10,Ended Conversation
12,229,2023-08-26T21,Started Conversation
19,134,2022-02-12T21,Started Conversation
8,179,2021-08-30T16,Ended Conversation
14,57,2023-08-15T19,Started Conversation
7,14,2021-03-05T13,Started Conversation
101,55,2021-05-18T20,Ended Conversation
97,98,2022-03-20T21,Started Conversation
17,27,2022-07-11T18,Started Conversation
48,212,2023-07-11T16,Started Conversation
49,175,2023-06-02T02,Started Conversation
53,14,2021-04-09T12,Started Conversation
83,1,2023-07-24T07,Ended Conversation
49,73,2023-07-13T17,Started Conversation
102,11,2021-07-25T04,Started Conversation
108,73,2021-08-31T07,Started Conversation
10,225,2023-07-28T09,Started Conversation
59,32,2022-02-24T04,Started Conversation
83,113,2023-05-18T09,Started Conversation
62,92,2023-04-18T18,Ended Conversation
39,152,2023-07-23T20,Started Conversation
111,32,2022-04-18T14,Ended Conversation
67,78,2021-05-12T00,Ended Conversation
122,145,2022-03-29T11,Started Conversation
7,24,2021-06-19T12,Ended Conversation
87,201,2023-09-08T16,Ended Conversation
42,217,2023-02-02T02,Started Conversation
36,118,2021-02-19T00,Started Conversation
70,29,2022-05-08T05,Started Conversation
103,217,2022-04-14T23,Started Conversation
48,172,2023-07-21T16,Ended Conversation
36,1,2022-12-15T05,Started Conversation
52,63,2022-03-27T01,Started Conversation
14,60,2022-05-09T01,Ended Conversation
79,99,2021-07-13T16,Ended Conversation
103,196,2022-05-07T10,Ended Conversation
57,146,2023-01-16T07,Started Conversation
48,24,2023-08-09T09,Ended Conversation
6,162,2023-05-17T15,Started Conversation
111,184,2022-09-08T20,Ended Conversation
53,212,2022-07-18T15,Started Conversation
79,117,2021-04-27T02,Started Conversation
70,220,2022-11-10T16,Ended Conversation
39,204,2022-12-18T21,Started Conversation
118,213,2021-12-01T22,Ended Conversation
16,146,2021-09-23T06,Started Conversation
79,14,2022-11-23T22,Ended Conversation
49,141,2021-08-05T08,Started Conversation
17,224,2021-05-10T12,Started Conversation
43,63,2022-02-25T02,Started Conversation
43,113,2022-06-06T02,Started Conversation
122,1,2021-04-23T19,Started Conversation
122,78,2021-01-13T19,Ended Conversation
88,28,2021-04-06T16,Ended Conversation
118,212,2022-09-06T07,Ended Conversation
114,216,2022-11-20T15,Ended Conversation
106,11,2021-11-06T07,Started Conversation
15,134,2021-09-20T23,Started Conversation
111,185,2022-10-08T12,Started Conversation
62,229,2021-10-27T15,Started Conversation
64,51,2021-07-03T01,Ended Conversation
62,73,2023-01-18T17,Started Conversation
97,126,2021-10-30T06,Started Conversation
12,196,2022-04-09T11,Started Conversation
102,15,2022-05-25T16,Ended Conversation
51,152,2021-07-16T18,Started Conversation
94,3,2022-04-14T09,Started Conversation
49,118,2022-03-08T05,Started Conversation
93,88,2023-04-23T21,Started Conversation
124,57,2022-01-09T23,Started Conversation
8,88,2022-10-06T08,Started Conversation
14,136,2021-06-16T21,Started Conversation
48,212,2023-01-24T17,Started Conversation
87,186,2021-12-06T21,Started Conversation
4,212,2022-06-30T22,Started Conversation
30,1,2023-02-15T07,Started Conversation
12,91,2021-01-16T16,Started Conversation
93,46,2021-02-10T02,Ended Conversation
87,162,2023-06-10T13,Ended Conversation
19,123,2021-07-07T06,Started Conversation
115,81,2023-06-11T08,Ended Conversation
62,10,2023-01-23T07,Started Conversation
62,209,2023-04-14T21,Started Conversation
54,118,2021-06-13T20,Ended Conversation
133,145,2021-02-15T15,Started Conversation
101,115,2022-01-30T15,Started Conversation
128,141,2022-10-04T20,Ended Conversation
88,160,2023-03-26T03,Started Conversation
8,32,2023-03-21T17,Started Conversation
67,27,2022-10-30T06,Started Conversation
70,154,2021-01-20T05,Ended Conversation
17,118,2021-11-29T04,Ended Conversation
111,192,2022-01-28T08,Ended Conversation
79,57,2022-01-14T06,Ended Conversation
111,157,2021-02-15T21,Started Conversation
122,200,2021-07-19T00,Ended Conversation
43,207,2023-01-17T17,Ended Conversation
110,54,2021-12-23T09,Ended Conversation
40,192,2022-05-05T02,Started Conversation
91,11,2021-12-06T04,Started Conversation
42,120,2021-11-25T07,Ended Conversation
51,48,2021-09-11T23,Started Conversation
53,45,2021-09-06T19,Started Conversation
118,67,2022-06-20T18,Ended Conversation
16,144,2023-03-04T22,Ended Conversation
2,60,2022-06-22T09,Started Conversation
8,193,2023-03-20T00,Started Conversation
72,144,2021-07-26T18,Started Conversation
124,134,2023-05-05T16,Started Conversation
70,98,2021-05-12T02,Started Conversation
49,3,2022-01-22T14,Ended Conversation
88,182,2021-06-08T12,Started Conversation
12,21,2022-08-03T07,Ended Conversation
61,24,2022-05-25T14,Started Conversation
15,92,2021-07-29T02,Ended Conversation
70,168,2022-02-17T12,Ended Conversation
103,78,2023-05-26T03,Ended Conversation
8,164,2022-09-13T07,Ended Conversation
103,162,2023-01-20T12,Ended Conversation
15,34,2022-07-07T20,Started Conversation
36,201,2023-03-05T04,Ended Conversation
8,177,2023-04-10T12,Ended Conversation
12,35,2021-12-16T02,Started Conversation
49,24,2023-02-16T15,Started Conversation
43,1,2021-05-07T19,Ended Conversation
79,54,2021-07-23T16,Started Conversation
124,226,2021-11-21T17,Ended Conversation
122,27,2021-05-29T21,Started Conversation
88,14,2022-07-22T11,Started Conversation
60,164,2022-01-26T06,Started Conversation
97,123,2021-12-26T09,Started Conversation
122,200,2022-02-19T14,Started Conversation
24,76,2021-01-16T06,Ended Conversation
110,76,2022-08-29T21,Started Conversation
64,38,2021-08-30T18,Ended Conversation
62,146,2021-02-21T01,Started Conversation
128,99,2022-12-30T16,Started Conversation
98,213,2023-05-22T00,Ended Conversation
70,41,2023-06-08T20,Ended Conversation
81,73,2022-03-02T20,Started Conversation
81,185,2023-01-22T04,Started Conversation
4,81,2023-05-05T22,Started Conversation
61,4,2021-03-21T08,Started Conversation
21,41,2021-03-08T23,Started Conversation
94,182,2023-05-25T21,Started Conversation
42,134,2021-04-23T03,Started Conversation
64,109,2022-01-02T17,Started Conversation
59,193,2021-09-02T13,Started Conversation
42,120,2023-03-18T16,Ended Conversation
21,57,2021-09-17T21,Ended Conversation
8,34,2023-04-09T04,Ended Conversation
43,141,2021-10-23T04,Started Conversation
27,126,2022-01-02T04,Started Conversation
79,183,2022-10-04T16,Started Conversation
84,1,2022-01-01T07,Ended Conversation
39,216,2023-01-10T07,Ended Conversation
19,134,2022-08-31T00,Started Conversation
101,85,2022-12-01T04,Ended Conversation
61,117,2022-04-02T14,Ended Conversation
94,63,2021-11-18T06,Started Conversation
24,3,2021-06-30T20,Ended Conversation
30,118,2022-10-23T06,Started Conversation
67,136,2021-08-20T10,Started Conversation
27,51,2022-11-21T02,Started Conversation
120,10,2021-03-08T22,Started Conversation
103,183,2022-11-06T18,Ended Conversation
72,224,2022-04-09T01,Started Conversation
111,154,2021-05-12T06,Started Conversation
102,162,2022-07-31T12,Started Conversation
72,15,2023-01-27T08,Ended Conversation
45,217,2023-07-23T05,Started Conversation
111,85,2021-09-19T11,Ended Conversation
103,179,2022-12-30T16,Ended Conversation
17,3,2021-03-17T22,Started Conversation
27,136,2021-08-12T21,Started Conversation
17,224,2022-09-01T23,Started Conversation
110,141,2021-05-02T06,Started Conversation
72,182,2022-10-07T13,Started Conversation
53,10,2023-07-05T21,Ended Conversation
70,170,2021-01-22T17,Started Conversation
101,1,2021-11-04T16,Ended Conversation
128,63,2023-04-06T04,Ended Conversation
72,56,2022-06-21T13,Started Conversation
17,186,2023-03-21T11,Started Conversation
