npc_id,quest_id,timestamp,value
118,183,2022-05-13T07,Gave Quest
2,277,2022-07-24T04,Completed Quest
38,204,2023-05-03T05,Gave Quest
66,173,2022-08-23T04,Completed Quest
100,99,2021-12-06T01,Gave Quest
18,333,2022-01-01T10,Completed Quest
190,26,2023-04-01T06,Completed Quest
173,196,2022-02-02T09,Gave Quest
61,346,2021-10-02T21,Completed Quest
194,199,2022-08-09T09,Completed Quest
129,18,2022-06-18T21,Completed Quest
42,124,2023-05-09T21,Gave Quest
137,170,2023-09-02T12,Completed Quest
194,333,2022-01-22T05,Gave Quest
107,125,2023-03-23T01,Completed Quest
179,155,2021-04-21T17,Gave Quest
149,189,2021-01-09T04,Completed Quest
28,264,2022-05-15T07,Gave Quest
44,213,2021-02-27T04,Completed Quest
93,64,2022-01-10T08,Gave Quest
97,206,2023-05-28T15,Completed Quest
191,5,2022-04-19T08,Gave Quest
8,234,2023-04-11T06,Completed Quest
184,5,2022-04-21T20,Completed Quest
102,124,2021-12-15T19,Completed Quest
79,170,2021-07-30T10,Gave Quest
58,90,2021-01-11T14,Gave Quest
106,309,2021-09-11T06,Completed Quest
96,23,2021-05-28T08,Gave Quest
107,294,2022-09-14T21,Gave Quest
48,177,2021-12-29T06,Completed Quest
75,142,2021-06-30T23,Gave Quest
60,56,2023-07-22T18,Gave Quest
82,3,2022-04-03T01,Completed Quest
91,202,2022-11-09T11,Completed Quest
119,249,2022-06-29T16,Gave Quest
149,12,2022-12-25T02,Completed Quest
179,219,2021-09-20T18,Gave Quest
149,161,2022-12-31T09,Gave Quest
118,274,2021-08-17T04,Gave Quest
61,23,2021-05-26T06,Completed Quest
104,245,2023-09-13T13,Completed Quest
135,29,2022-10-18T01,Completed Quest
22,277,2021-12-04T10,Gave Quest
175,16,2021-01-05T01,Gave Quest
104,216,2021-08-22T14,Gave Quest
167,283,2021-09-09T05,Completed Quest
80,219,2021-10-28T01,Completed Quest
106,145,2021-05-04T18,Gave Quest
32,5,2023-06-23T09,Completed Quest
22,317,2023-03-07T14,Completed Quest
161,210,2022-03-14T09,Gave Quest
38,318,2021-07-22T10,Gave Quest
52,85,2021-11-29T15,Completed Quest
25,126,2022-12-18T17,Completed Quest
94,202,2021-05-20T02,Gave Quest
7,136,2022-06-07T06,Gave Quest
48,307,2023-01-18T01,Gave Quest
77,216,2021-12-11T06,Completed Quest
115,114,2023-07-29T14,Completed Quest
11,321,2021-10-03T12,Gave Quest
49,26,2021-04-28T16,Gave Quest
13,15,2021-07-15T05,Gave Quest
97,268,2022-12-22T03,Completed Quest
75,126,2023-03-13T23,Gave Quest
44,334,2023-04-13T07,Gave Quest
52,177,2023-04-11T16,Completed Quest
188,180,2023-06-02T22,Gave Quest
25,340,2021-12-30T12,Completed Quest
182,31,2023-09-05T03,Completed Quest
47,309,2022-11-02T21,Completed Quest
32,20,2023-07-04T08,Completed Quest
27,285,2023-05-03T07,Gave Quest
93,162,2021-01-27T08,Gave Quest
155,318,2022-07-05T00,Completed Quest
80,64,2021-01-18T10,Gave Quest
46,283,2021-01-18T18,Gave Quest
32,330,2023-06-29T02,Gave Quest
60,305,2023-03-14T14,Completed Quest
22,305,2021-08-17T10,Gave Quest
106,322,2021-09-16T03,Completed Quest
30,44,2023-07-15T23,Completed Quest
94,277,2023-02-27T02,Completed Quest
176,327,2023-01-21T14,Gave Quest
64,16,2023-08-06T17,Gave Quest
94,161,2022-12-06T22,Gave Quest
11,92,2022-10-26T15,Gave Quest
46,46,2021-06-04T08,Completed Quest
35,96,2022-09-21T13,Gave Quest
135,155,2022-01-04T05,Gave Quest
167,279,2022-10-18T06,Completed Quest
102,206,2022-09-08T03,Completed Quest
15,161,2021-06-23T16,Gave Quest
60,189,2022-06-28T09,Gave Quest
119,294,2021-03-07T00,Gave Quest
18,177,2021-01-24T10,Gave Quest
29,334,2021-09-05T13,Gave Quest
60,23,2023-03-14T13,Completed Quest
144,187,2021-08-16T04,Completed Quest
168,32,2021-03-15T13,Gave Quest
159,23,2023-03-16T15,Completed Quest
152,129,2022-10-13T16,Completed Quest
176,349,2022-02-05T15,Gave Quest
87,330,2023-01-28T07,Completed Quest
120,288,2021-10-30T19,Gave Quest
30,213,2022-12-26T07,Completed Quest
100,162,2022-06-05T18,Completed Quest
85,216,2022-12-21T22,Gave Quest
120,217,2023-01-29T20,Gave Quest
87,194,2022-11-18T09,Completed Quest
118,291,2023-07-06T02,Gave Quest
120,191,2022-06-19T17,Gave Quest
146,277,2023-05-19T04,Gave Quest
115,16,2023-03-23T11,Gave Quest
161,324,2021-11-13T17,Gave Quest
49,90,2021-10-16T00,Gave Quest
168,260,2023-02-16T15,Completed Quest
118,48,2021-10-07T09,Gave Quest
179,339,2023-03-21T07,Completed Quest
27,177,2021-01-13T21,Completed Quest
137,125,2022-04-15T20,Completed Quest
40,53,2022-05-04T04,Gave Quest
152,124,2023-07-26T19,Completed Quest
176,256,2022-10-22T02,Completed Quest
100,8,2021-06-16T17,Gave Quest
175,93,2022-09-24T06,Completed Quest
79,307,2023-04-20T21,Completed Quest
44,330,2023-02-28T17,Gave Quest
91,177,2021-06-27T22,Completed Quest
149,278,2022-04-28T15,Gave Quest
126,146,2023-04-25T11,Completed Quest
46,9,2022-06-28T18,Completed Quest
92,87,2023-04-08T05,Gave Quest
173,261,2023-03-18T06,Completed Quest
56,74,2022-07-12T03,Gave Quest
36,109,2022-09-24T17,Completed Quest
102,199,2023-01-08T01,Gave Quest
104,29,2023-07-30T22,Gave Quest
106,222,2022-04-27T16,Completed Quest
22,173,2021-02-04T09,Gave Quest
91,225,2022-11-04T16,Gave Quest
184,309,2021-05-21T20,Completed Quest
42,40,2022-12-25T22,Gave Quest
79,84,2021-10-09T14,Gave Quest
35,157,2021-09-16T21,Gave Quest
13,346,2023-01-24T01,Gave Quest
110,38,2021-04-06T20,Gave Quest
47,260,2022-07-06T16,Gave Quest
7,112,2022-07-23T04,Completed Quest
104,77,2023-09-12T19,Completed Quest
58,126,2023-02-03T02,Completed Quest
152,155,2022-10-02T22,Completed Quest
159,337,2021-09-06T02,Gave Quest
35,307,2022-10-27T07,Completed Quest
146,108,2023-04-11T17,Gave Quest
8,297,2021-08-07T01,Completed Quest
129,43,2023-05-15T17,Gave Quest
15,173,2021-09-13T17,Completed Quest
104,23,2021-01-13T12,Gave Quest
100,109,2022-04-09T19,Gave Quest
113,222,2021-04-17T04,Gave Quest
135,15,2022-04-08T16,Completed Quest
93,252,2022-01-19T20,Gave Quest
179,324,2021-12-11T02,Completed Quest
77,5,2021-12-08T07,Completed Quest
13,159,2023-06-06T01,Gave Quest
121,254,2022-12-31T09,Gave Quest
113,277,2022-10-28T02,Completed Quest
85,249,2021-12-12T10,Completed Quest
13,194,2021-05-17T04,Gave Quest
118,301,2021-04-30T07,Gave Quest
8,289,2023-02-08T09,Completed Quest
141,291,2023-07-19T14,Completed Quest
8,68,2021-05-01T14,Completed Quest
149,278,2021-06-06T07,Gave Quest
107,266,2021-04-28T07,Completed Quest
132,147,2022-11-11T22,Gave Quest
47,202,2021-05-02T19,Completed Quest
190,126,2022-03-30T13,Completed Quest
87,125,2021-02-19T22,Completed Quest
30,294,2021-09-27T00,Gave Quest
64,77,2022-09-06T14,Gave Quest
138,85,2021-09-13T22,Gave Quest
182,139,2023-02-04T23,Gave Quest
28,62,2021-04-25T10,Completed Quest
29,79,2023-04-10T16,Completed Quest
175,211,2023-06-21T04,Completed Quest
2,179,2023-08-24T05,Completed Quest
94,144,2022-12-30T21,Completed Quest
132,147,2022-11-01T07,Gave Quest
152,167,2021-04-11T06,Gave Quest
120,285,2021-09-18T08,Completed Quest
25,317,2021-07-10T06,Gave Quest
54,96,2022-12-08T20,Gave Quest
188,208,2022-05-21T01,Gave Quest
69,105,2023-01-25T17,Gave Quest
113,228,2022-02-09T04,Completed Quest
77,116,2022-10-12T05,Completed Quest
80,245,2022-05-14T13,Completed Quest
137,268,2021-04-28T07,Completed Quest
182,177,2022-03-31T17,Gave Quest
69,90,2021-12-08T11,Gave Quest
171,349,2023-08-21T02,Gave Quest
155,99,2023-07-02T22,Completed Quest
61,105,2023-04-10T07,Completed Quest
129,40,2022-05-29T07,Completed Quest
171,208,2022-02-25T19,Gave Quest
22,59,2023-07-29T13,Completed Quest
148,84,2021-06-11T11,Gave Quest
48,349,2021-08-16T16,Completed Quest
18,309,2023-06-04T17,Completed Quest
21,77,2021-10-26T20,Completed Quest
60,87,2023-08-14T19,Gave Quest
44,5,2021-07-03T09,Gave Quest
40,116,2021-09-23T23,Completed Quest
49,35,2022-06-09T19,Gave Quest
115,315,2022-08-24T07,Gave Quest
115,157,2022-07-06T10,Completed Quest
82,29,2021-07-16T21,Gave Quest
144,167,2023-08-25T00,Gave Quest
107,187,2021-08-24T21,Gave Quest
194,3,2021-10-03T08,Completed Quest
156,48,2023-01-30T13,Gave Quest
121,330,2023-08-01T20,Completed Quest
22,294,2022-07-25T15,Gave Quest
161,324,2021-04-03T19,Completed Quest
82,337,2021-12-10T04,Gave Quest
90,339,2022-02-15T19,Completed Quest
72,79,2023-01-26T07,Completed Quest
87,324,2021-11-09T16,Completed Quest
190,343,2022-08-26T07,Completed Quest
15,64,2021-10-10T07,Gave Quest
123,254,2023-03-04T05,Gave Quest
121,159,2021-01-12T20,Gave Quest
46,285,2022-10-16T11,Gave Quest
194,282,2022-12-23T14,Gave Quest
82,167,2023-08-03T03,Gave Quest
159,277,2022-04-17T07,Completed Quest
100,189,2023-07-15T00,Gave Quest
138,85,2023-07-08T21,Completed Quest
60,96,2022-08-19T20,Gave Quest
167,266,2022-01-09T15,Completed Quest
28,119,2022-11-15T15,Gave Quest
2,85,2022-12-26T09,Gave Quest
54,125,2021-10-19T22,Completed Quest
90,340,2023-06-09T17,Completed Quest
85,294,2022-06-02T06,Gave Quest
179,211,2022-06-05T23,Gave Quest
159,241,2021-05-18T23,Gave Quest
113,268,2022-05-31T22,Completed Quest
7,278,2022-01-23T06,Gave Quest
46,211,2022-08-03T07,Gave Quest
46,59,2021-11-15T19,Gave Quest
64,87,2022-11-04T13,Completed Quest
123,283,2023-07-30T15,Gave Quest
106,337,2023-09-07T15,Completed Quest
152,64,2023-06-22T01,Gave Quest
48,48,2023-01-20T07,Gave Quest
61,114,2023-02-22T21,Completed Quest
107,246,2022-12-08T04,Gave Quest
28,260,2022-09-02T15,Completed Quest
36,334,2021-09-20T15,Completed Quest
54,167,2022-12-08T20,Gave Quest
48,58,2021-05-31T07,Gave Quest
188,249,2021-04-30T03,Completed Quest
44,277,2022-03-19T08,Completed Quest
106,199,2022-08-03T17,Completed Quest
92,242,2021-11-11T19,Gave Quest
135,322,2023-05-11T14,Completed Quest
94,318,2022-12-24T16,Completed Quest
161,162,2023-03-23T09,Gave Quest
148,324,2023-06-05T14,Gave Quest
118,85,2021-10-29T14,Gave Quest
7,38,2021-03-03T01,Gave Quest
94,225,2023-04-06T13,Gave Quest
60,282,2021-07-28T01,Gave Quest
120,56,2021-11-20T06,Gave Quest
15,199,2021-04-26T02,Completed Quest
188,246,2022-04-27T13,Completed Quest
69,157,2022-12-17T04,Completed Quest
85,224,2021-05-25T11,Gave Quest
168,53,2022-05-10T16,Gave Quest
92,254,2021-04-27T23,Completed Quest
47,216,2021-06-16T15,Completed Quest
190,213,2021-01-13T00,Completed Quest
155,238,2021-06-03T21,Completed Quest
66,58,2023-04-09T00,Gave Quest
191,119,2023-04-07T02,Gave Quest
8,150,2022-01-21T11,Completed Quest
80,241,2021-10-20T07,Completed Quest
184,271,2022-02-08T17,Completed Quest
58,136,2022-05-14T14,Gave Quest
191,114,2021-02-27T13,Completed Quest
103,207,2021-07-13T10,Gave Quest
176,198,2021-04-20T08,Completed Quest
34,33,2023-02-06T00,Completed Quest
139,201,2023-05-06T11,Completed Quest
55,50,2022-05-29T10,Completed Quest
17,135,2021-08-09T08,Completed Quest
165,133,2023-07-12T03,Completed Quest
71,30,2022-06-22T05,Gave Quest
50,191,2022-08-03T16,Completed Quest
184,77,2021-05-29T01,Gave Quest
21,168,2021-12-26T07,Completed Quest
52,33,2023-07-29T10,Gave Quest
133,209,2021-08-07T22,Gave Quest
194,219,2023-04-19T07,Completed Quest
150,71,2023-06-09T06,Gave Quest
42,187,2021-12-18T00,Gave Quest
23,67,2023-05-03T09,Gave Quest
159,40,2023-06-29T16,Gave Quest
205,194,2022-10-08T13,Gave Quest
55,211,2021-06-24T03,Gave Quest
30,177,2021-11-28T19,Gave Quest
165,180,2023-06-13T02,Gave Quest
100,56,2023-08-14T22,Gave Quest
189,122,2021-09-09T10,Completed Quest
168,52,2023-02-21T16,Completed Quest
157,117,2022-06-08T19,Completed Quest
39,61,2022-09-26T20,Gave Quest
147,124,2023-04-11T15,Completed Quest
85,219,2023-03-06T20,Completed Quest
5,23,2022-06-11T06,Completed Quest
42,64,2022-07-02T08,Completed Quest
39,30,2021-11-30T22,Completed Quest
172,186,2022-01-14T15,Completed Quest
73,150,2022-10-02T13,Completed Quest
142,72,2022-12-18T02,Gave Quest
171,60,2023-07-02T13,Completed Quest
121,170,2022-06-25T00,Completed Quest
116,135,2022-12-05T20,Gave Quest
121,224,2023-04-11T02,Completed Quest
11,92,2023-04-27T07,Gave Quest
68,99,2021-02-23T00,Gave Quest
168,158,2023-05-16T22,Completed Quest
8,226,2021-05-27T15,Completed Quest
19,227,2021-03-15T21,Gave Quest
44,119,2022-05-23T07,Gave Quest
127,14,2023-01-08T20,Completed Quest
72,82,2022-10-14T13,Completed Quest
58,150,2022-05-17T08,Gave Quest
116,222,2021-01-22T11,Completed Quest
176,198,2021-01-17T10,Completed Quest
156,44,2022-02-11T01,Gave Quest
118,37,2022-09-13T09,Completed Quest
23,94,2021-12-05T06,Gave Quest
103,180,2022-01-15T22,Completed Quest
48,97,2022-06-19T17,Gave Quest
195,44,2021-06-24T16,Gave Quest
93,216,2021-12-19T08,Completed Quest
11,2,2021-05-21T09,Gave Quest
151,178,2021-03-26T19,Completed Quest
5,138,2021-01-27T21,Gave Quest
57,68,2022-09-18T13,Gave Quest
165,203,2021-07-12T06,Completed Quest
211,207,2022-10-21T10,Gave Quest
47,92,2023-01-30T23,Gave Quest
53,48,2022-10-29T23,Gave Quest
17,194,2023-08-24T04,Completed Quest
52,180,2022-04-27T07,Gave Quest
26,112,2022-01-28T06,Completed Quest
162,45,2021-03-18T00,Completed Quest
47,117,2022-03-08T12,Gave Quest
52,14,2021-09-15T03,Completed Quest
130,150,2022-08-31T11,Completed Quest
82,209,2022-11-29T01,Completed Quest
211,72,2021-08-29T19,Completed Quest
68,168,2021-02-24T15,Completed Quest
62,136,2022-03-29T11,Gave Quest
71,124,2021-10-21T21,Completed Quest
68,152,2023-02-28T05,Gave Quest
123,82,2021-07-22T17,Completed Quest
205,222,2023-04-05T01,Completed Quest
142,158,2022-09-23T04,Completed Quest
211,20,2023-08-23T18,Completed Quest
31,116,2023-04-23T17,Gave Quest
17,170,2022-12-31T08,Completed Quest
168,116,2021-04-06T06,Gave Quest
174,37,2021-03-09T02,Gave Quest
162,92,2021-05-11T08,Completed Quest
34,11,2021-10-24T04,Completed Quest
114,167,2021-03-19T04,Gave Quest
79,183,2023-05-07T23,Gave Quest
116,112,2022-03-29T01,Completed Quest
198,72,2022-08-25T05,Completed Quest
198,52,2021-08-14T06,Gave Quest
100,125,2022-12-31T13,Completed Quest
117,122,2021-08-14T17,Gave Quest
159,92,2023-06-20T04,Gave Quest
62,89,2022-10-24T04,Gave Quest
85,42,2022-01-11T22,Completed Quest
19,173,2021-07-21T06,Completed Quest
171,144,2021-10-20T12,Gave Quest
209,141,2021-08-28T03,Completed Quest
183,173,2022-05-09T15,Gave Quest
28,136,2021-08-26T22,Completed Quest
170,105,2022-07-25T04,Completed Quest
30,111,2022-02-05T18,Gave Quest
162,60,2021-05-20T16,Gave Quest
165,198,2023-06-21T02,Completed Quest
47,141,2021-02-11T15,Gave Quest
214,216,2021-08-09T20,Completed Quest
30,25,2023-02-07T18,Gave Quest
154,222,2022-07-08T12,Gave Quest
44,132,2021-02-18T17,Gave Quest
208,55,2021-07-03T20,Gave Quest
61,167,2022-12-13T22,Gave Quest
71,67,2022-05-27T14,Gave Quest
194,80,2022-04-04T23,Completed Quest
142,205,2021-08-21T06,Gave Quest
128,62,2022-07-10T01,Gave Quest
47,35,2023-07-31T06,Completed Quest
52,198,2023-01-25T03,Gave Quest
184,124,2022-02-08T19,Gave Quest
147,183,2021-01-11T21,Completed Quest
13,226,2022-02-14T04,Gave Quest
57,111,2021-02-09T17,Gave Quest
214,48,2021-12-20T11,Completed Quest
123,143,2023-08-15T14,Completed Quest
52,72,2021-11-17T06,Gave Quest
31,4,2023-06-01T13,Completed Quest
50,131,2023-05-25T12,Gave Quest
42,211,2021-06-05T06,Completed Quest
165,4,2022-09-07T07,Completed Quest
88,23,2023-03-08T05,Gave Quest
91,118,2022-08-23T01,Gave Quest
47,17,2021-10-15T12,Gave Quest
168,116,2021-03-09T08,Gave Quest
50,74,2022-06-30T23,Gave Quest
55,147,2021-07-04T07,Gave Quest
121,119,2021-02-11T03,Gave Quest
2,167,2021-11-13T14,Completed Quest
183,219,2021-04-29T04,Completed Quest
28,145,2023-09-11T02,Gave Quest
186,48,2023-08-14T13,Completed Quest
44,72,2021-02-03T11,Gave Quest
94,40,2023-06-19T20,Completed Quest
47,74,2023-01-05T22,Gave Quest
65,187,2022-11-24T05,Gave Quest
73,122,2023-02-11T17,Gave Quest
14,11,2021-11-02T05,Gave Quest
79,124,2022-05-07T14,Gave Quest
195,60,2022-06-30T05,Completed Quest
154,125,2021-11-22T03,Completed Quest
171,33,2021-08-22T10,Gave Quest
171,230,2023-04-15T13,Gave Quest
21,108,2023-04-07T11,Gave Quest
65,219,2022-07-25T03,Completed Quest
43,211,2022-11-08T08,Completed Quest
172,205,2022-06-12T17,Gave Quest
155,89,2021-08-22T03,Gave Quest
82,11,2021-07-20T06,Completed Quest
176,226,2021-01-17T13,Completed Quest
118,112,2021-03-15T04,Completed Quest
48,150,2022-06-13T00,Completed Quest
88,25,2023-02-07T22,Gave Quest
53,135,2023-06-11T11,Gave Quest
156,143,2021-10-02T06,Gave Quest
130,48,2023-08-08T16,Completed Quest
81,124,2022-12-06T06,Gave Quest
133,138,2021-12-17T23,Completed Quest
158,77,2023-08-12T06,Completed Quest
179,230,2021-02-07T15,Gave Quest
108,61,2021-07-21T03,Completed Quest
88,227,2021-05-27T20,Gave Quest
31,143,2021-09-14T04,Gave Quest
91,170,2023-03-01T07,Gave Quest
47,186,2021-11-07T13,Gave Quest
24,44,2021-05-26T07,Gave Quest
127,125,2022-09-18T14,Gave Quest
93,42,2022-11-14T17,Completed Quest
128,14,2021-09-04T16,Completed Quest
116,155,2021-03-01T07,Gave Quest
32,140,2022-04-07T22,Gave Quest
170,68,2023-08-11T06,Completed Quest
65,4,2021-08-01T00,Completed Quest
63,48,2021-05-07T15,Gave Quest
81,161,2022-09-15T06,Completed Quest
133,187,2022-11-14T04,Completed Quest
23,190,2023-08-12T03,Completed Quest
71,35,2023-06-17T04,Completed Quest
209,133,2021-02-23T14,Completed Quest
79,94,2022-03-17T20,Completed Quest
48,150,2021-05-10T23,Gave Quest
88,125,2023-07-28T18,Completed Quest
205,44,2022-01-15T01,Gave Quest
85,136,2021-03-06T15,Gave Quest
52,136,2021-05-27T23,Gave Quest
189,48,2022-05-12T05,Gave Quest
209,89,2023-03-24T01,Gave Quest
150,224,2021-10-07T21,Completed Quest
117,33,2022-07-28T16,Completed Quest
189,227,2022-04-26T02,Completed Quest
192,177,2021-04-03T01,Completed Quest
85,145,2022-11-26T01,Completed Quest
28,61,2022-12-17T20,Gave Quest
71,222,2021-09-17T15,Gave Quest
79,80,2021-07-19T10,Completed Quest
208,50,2022-09-21T14,Gave Quest
105,230,2021-01-20T10,Gave Quest
65,211,2022-06-29T11,Gave Quest
28,186,2022-12-03T21,Completed Quest
176,186,2022-08-21T07,Completed Quest
168,37,2022-01-15T11,Completed Quest
108,1,2023-06-21T17,Completed Quest
9,164,2021-08-23T16,Completed Quest
127,33,2022-05-02T02,Completed Quest
209,205,2021-01-21T19,Gave Quest
28,4,2021-07-20T20,Gave Quest
130,167,2021-07-02T13,Completed Quest
94,222,2021-09-09T22,Completed Quest
171,71,2021-04-08T07,Completed Quest
23,74,2021-12-19T22,Gave Quest
31,17,2023-08-12T23,Gave Quest
55,227,2021-03-20T19,Completed Quest
61,45,2021-06-09T04,Gave Quest
105,186,2021-07-12T13,Gave Quest
68,105,2021-09-12T15,Gave Quest
128,117,2021-09-08T20,Completed Quest
67,224,2022-03-14T11,Completed Quest
13,80,2021-03-23T01,Gave Quest
133,161,2021-05-16T16,Completed Quest
73,183,2021-03-02T18,Completed Quest
176,55,2022-11-10T14,Completed Quest
118,143,2022-07-15T02,Gave Quest
55,158,2021-04-10T06,Gave Quest
123,97,2022-01-09T23,Gave Quest
181,122,2021-01-24T08,Completed Quest
214,50,2022-07-21T06,Completed Quest
128,62,2022-07-10T19,Completed Quest
127,4,2023-07-14T19,Gave Quest
147,180,2021-03-16T12,Completed Quest
209,128,2021-06-24T19,Completed Quest
162,89,2022-09-08T01,Gave Quest
50,196,2023-01-25T11,Completed Quest
195,158,2022-09-20T02,Gave Quest
147,117,2021-10-16T19,Gave Quest
198,198,2021-10-27T16,Gave Quest
57,113,2021-05-23T07,Gave Quest
28,88,2022-02-07T16,Completed Quest
103,219,2022-01-30T14,Gave Quest
151,138,2021-01-06T14,Completed Quest
13,122,2021-01-10T19,Completed Quest
62,152,2021-05-06T10,Gave Quest
9,112,2023-07-09T11,Completed Quest
82,134,2022-06-08T20,Gave Quest
157,138,2023-02-20T23,Gave Quest
155,119,2023-02-01T04,Gave Quest
194,108,2021-04-19T20,Completed Quest
192,191,2021-07-02T02,Gave Quest
61,85,2022-04-04T09,Gave Quest
147,136,2023-07-05T21,Completed Quest
184,82,2023-06-18T13,Gave Quest
181,62,2021-10-09T18,Completed Quest
144,61,2023-07-22T12,Completed Quest
168,196,2022-07-13T07,Completed Quest
118,71,2021-04-06T04,Gave Quest
58,111,2023-07-24T02,Gave Quest
133,191,2022-02-12T04,Completed Quest
205,191,2023-04-12T19,Completed Quest
43,92,2022-09-17T20,Completed Quest
32,4,2021-01-08T22,Gave Quest
39,62,2022-12-07T11,Completed Quest
123,133,2022-11-01T10,Completed Quest
53,196,2023-09-12T07,Gave Quest
81,44,2022-08-10T18,Gave Quest
61,176,2021-01-04T02,Gave Quest
199,68,2022-06-11T05,Completed Quest
95,89,2021-11-01T09,Gave Quest
19,183,2023-09-14T03,Gave Quest
116,198,2021-07-12T03,Gave Quest
76,11,2021-05-31T00,Gave Quest
36,201,2023-01-19T07,Completed Quest
19,62,2022-02-18T16,Completed Quest
34,190,2023-01-19T17,Completed Quest
156,4,2022-10-08T01,Completed Quest
19,194,2021-03-26T06,Gave Quest
174,145,2021-10-22T04,Completed Quest
65,102,2022-04-16T20,Gave Quest
111,203,2022-02-05T20,Gave Quest
72,187,2023-07-26T10,Completed Quest
55,224,2023-04-11T18,Completed Quest
142,178,2022-11-02T14,Gave Quest
127,82,2021-03-31T07,Completed Quest
162,222,2022-04-07T16,Gave Quest
67,64,2021-12-11T16,Gave Quest
39,30,2021-11-06T12,Completed Quest
114,124,2023-06-20T02,Gave Quest
117,14,2021-12-02T11,Gave Quest
189,72,2021-11-09T11,Completed Quest
154,67,2021-02-19T14,Completed Quest
81,226,2022-06-09T21,Gave Quest
57,64,2021-12-02T14,Completed Quest
21,132,2022-09-20T15,Gave Quest
43,132,2023-03-02T17,Completed Quest
65,88,2021-03-15T10,Completed Quest
168,92,2023-01-28T08,Completed Quest
17,194,2021-06-30T19,Gave Quest
194,14,2021-06-02T01,Completed Quest
174,173,2022-07-13T19,Gave Quest
85,105,2021-08-01T22,Completed Quest
118,92,2023-05-18T03,Completed Quest
