character_id,npc_id,timestamp,value
182,14,2022-08-08T11,Sold To
44,125,2022-01-23T14,Ignored
119,40,2022-10-13T16,Bought From
201,131,2022-01-28T14,Talked
159,101,2022-09-30T08,Fought
36,48,2022-01-15T23,Fought
40,60,2023-06-23T10,Ignored
124,52,2023-01-02T09,Talked
184,54,2021-06-08T18,Talked
170,16,2023-08-18T01,Sold To
144,38,2021-01-29T00,Bought From
118,12,2022-06-06T17,Talked
95,16,2022-10-27T10,Ignored
21,108,2022-08-19T10,Talked
175,59,2023-02-23T21,Fought
166,93,2021-08-19T04,Bought From
186,93,2022-09-12T10,Talked
121,131,2021-05-28T11,Bought From
144,59,2021-05-14T00,Talked
69,128,2021-07-13T15,Bought From
11,36,2023-06-11T01,Ignored
78,124,2022-04-06T13,Talked
178,10,2021-07-20T22,Ignored
150,67,2023-04-20T01,Talked
44,7,2023-01-14T13,Talked
85,40,2021-12-11T15,Talked
77,19,2023-05-06T06,Bought From
90,124,2022-04-23T20,Fought
105,76,2022-05-08T23,Ignored
18,106,2021-05-18T05,Fought
102,61,2022-06-12T13,Fought
75,21,2023-06-09T03,Ignored
138,39,2022-06-04T08,Bought From
182,53,2022-08-12T00,Ignored
52,94,2021-06-12T17,Fought
50,128,2022-12-02T13,Sold To
189,64,2022-08-03T20,Sold To
147,60,2022-11-10T07,Talked
162,59,2021-05-31T17,Talked
201,72,2022-07-12T14,Bought From
25,110,2021-04-22T07,Fought
73,8,2021-12-25T09,Ignored
56,87,2022-09-19T23,Fought
191,87,2021-01-12T02,Talked
30,6,2022-01-18T23,Bought From
107,76,2023-09-10T07,Talked
119,125,2023-03-20T07,Sold To
87,76,2022-02-14T04,Bought From
102,81,2023-06-02T01,Talked
170,21,2022-02-13T06,Fought
87,16,2022-05-21T21,Sold To
5,10,2022-08-22T12,Fought
191,30,2022-03-31T01,Talked
77,30,2022-05-31T23,Ignored
198,91,2022-07-12T00,Fought
57,94,2021-06-23T08,Sold To
198,54,2022-08-25T13,Sold To
119,8,2023-03-07T15,Ignored
110,2,2023-04-09T08,Fought
129,84,2021-01-04T20,Sold To
192,61,2022-10-19T14,Talked
81,115,2023-08-12T10,Fought
50,88,2021-10-07T22,Bought From
189,76,2021-02-26T17,Fought
153,24,2022-04-27T04,Fought
118,120,2021-06-13T21,Fought
70,97,2021-01-12T06,Bought From
102,81,2022-02-27T06,Bought From
1,54,2023-02-18T16,Ignored
92,125,2021-02-06T19,Talked
58,14,2022-10-31T04,Sold To
192,40,2021-11-03T03,Talked
153,60,2022-06-12T21,Sold To
124,40,2022-03-28T17,Bought From
44,39,2023-08-31T21,Fought
23,59,2022-05-22T17,Sold To
79,108,2021-09-29T17,Bought From
126,102,2022-07-27T10,Fought
4,64,2022-06-22T17,Talked
25,98,2022-02-12T03,Sold To
144,70,2022-04-30T04,Sold To
28,39,2023-05-18T15,Bought From
184,49,2022-05-11T06,Bought From
142,131,2023-03-20T23,Talked
162,24,2021-01-20T10,Bought From
69,81,2023-07-10T12,Fought
75,88,2022-04-30T05,Bought From
49,53,2023-04-04T04,Talked
201,88,2022-01-22T06,Talked
198,59,2021-09-30T06,Talked
119,84,2021-03-14T15,Bought From
144,60,2021-08-15T16,Sold To
38,60,2021-12-04T01,Ignored
201,59,2022-06-09T23,Talked
87,33,2021-12-01T02,Talked
189,45,2023-07-18T23,Sold To
37,54,2022-09-10T18,Talked
60,62,2022-03-13T16,Talked
121,108,2022-07-30T10,Sold To
195,97,2022-02-04T00,Fought
140,36,2022-08-11T16,Bought From
77,19,2022-03-08T12,Ignored
169,73,2021-09-17T22,Sold To
98,51,2022-02-06T16,Sold To
92,108,2021-03-30T00,Sold To
12,110,2023-08-07T20,Fought
115,19,2023-05-25T21,Talked
52,36,2021-06-03T12,Fought
90,36,2022-05-02T01,Fought
31,101,2023-04-18T17,Talked
107,118,2023-01-02T00,Fought
71,88,2022-03-23T18,Sold To
27,7,2023-04-08T00,Fought
158,4,2021-02-17T05,Bought From
204,76,2022-02-09T03,Bought From
163,60,2022-05-28T22,Bought From
110,73,2022-10-30T22,Talked
173,76,2021-12-09T20,Fought
77,94,2022-04-20T10,Ignored
4,21,2021-01-20T05,Sold To
129,103,2021-10-17T07,Sold To
140,91,2022-12-01T18,Ignored
31,49,2022-04-10T08,Talked
184,122,2023-05-08T13,Sold To
178,27,2022-02-01T23,Sold To
8,16,2021-10-13T22,Fought
195,88,2023-07-02T22,Ignored
95,6,2021-12-05T12,Fought
43,98,2021-04-16T01,Bought From
178,57,2022-10-03T18,Fought
195,83,2023-07-31T02,Ignored
84,70,2021-02-17T16,Ignored
112,14,2021-02-22T22,Talked
95,53,2021-11-26T23,Fought
11,43,2022-07-10T15,Ignored
155,94,2021-06-16T02,Talked
15,48,2023-08-10T01,Ignored
198,30,2021-07-30T20,Talked
11,12,2022-04-24T14,Fought
140,64,2021-08-04T20,Ignored
69,125,2021-11-27T13,Fought
201,102,2022-07-14T11,Ignored
56,81,2022-06-11T15,Bought From
84,133,2021-06-18T04,Ignored
68,17,2023-07-21T02,Bought From
21,122,2021-12-30T16,Talked
92,39,2023-08-02T09,Sold To
85,70,2021-03-21T23,Talked
162,10,2022-03-11T08,Fought
129,118,2021-11-05T01,Ignored
115,48,2023-04-13T21,Ignored
135,33,2022-01-31T08,Bought From
98,10,2022-10-26T17,Ignored
33,91,2023-04-29T21,Ignored
201,6,2022-03-24T16,Ignored
182,8,2022-12-27T00,Bought From
15,84,2023-09-14T13,Bought From
18,7,2022-07-04T17,Sold To
70,81,2023-08-23T00,Sold To
118,103,2022-12-25T03,Fought
60,62,2021-08-03T14,Fought
127,103,2022-02-14T01,Sold To
192,43,2021-07-24T00,Talked
87,98,2022-08-02T21,Fought
69,17,2021-01-09T03,Ignored
30,33,2021-04-11T15,Ignored
119,83,2023-07-02T13,Talked
57,93,2022-09-20T11,Ignored
5,57,2023-04-11T03,Sold To
57,36,2023-02-11T01,Ignored
186,64,2022-11-05T00,Bought From
65,76,2022-04-30T22,Ignored
140,45,2021-02-09T14,Talked
118,24,2021-10-05T13,Bought From
191,24,2023-04-10T06,Fought
186,125,2021-03-24T20,Sold To
192,54,2022-08-09T13,Fought
129,122,2021-04-21T17,Bought From
70,88,2021-09-05T01,Talked
55,67,2021-05-30T11,Sold To
85,27,2021-03-28T22,Ignored
195,19,2022-08-11T07,Bought From
55,102,2023-06-04T19,Ignored
69,30,2022-02-23T19,Ignored
119,4,2021-07-31T11,Ignored
33,73,2023-04-20T23,Fought
105,48,2022-07-14T17,Fought
81,115,2023-03-08T03,Sold To
112,70,2021-07-09T05,Sold To
23,10,2022-10-07T09,Talked
73,125,2023-02-02T15,Talked
85,6,2022-01-02T08,Ignored
121,101,2021-12-04T12,Bought From
189,115,2023-05-31T13,Fought
66,79,2021-01-12T03,Sold To
95,16,2021-12-04T11,Talked
132,15,2021-08-31T04,Sold To
101,33,2021-07-01T21,Fought
115,53,2023-03-28T09,Ignored
92,67,2021-06-22T06,Bought From
65,122,2021-11-12T08,Sold To
84,115,2021-05-10T14,Ignored
5,19,2023-06-20T03,Fought
1,51,2021-07-20T08,Ignored
138,60,2021-09-06T02,Talked
182,106,2022-06-28T04,Ignored
159,21,2023-01-06T06,Talked
92,33,2022-07-03T23,Sold To
90,42,2023-07-27T02,Fought
1,7,2022-12-27T01,Sold To
107,125,2023-07-13T15,Fought
132,7,2022-10-12T07,Bought From
132,36,2022-11-26T22,Ignored
138,45,2023-02-28T13,Talked
18,87,2021-09-29T06,Bought From
98,72,2021-08-04T10,Talked
64,57,2021-06-16T07,Talked
38,4,2023-08-14T19,Fought
23,128,2023-02-24T15,Sold To
40,4,2023-04-11T13,Talked
178,59,2023-01-31T21,Talked
140,60,2023-06-28T16,Sold To
124,10,2023-09-05T02,Fought
43,38,2022-10-16T19,Fought
81,108,2022-05-31T03,Talked
44,81,2023-05-07T01,Talked
153,124,2021-09-11T00,Bought From
81,103,2022-08-30T14,Fought
169,97,2023-04-02T13,Talked
189,17,2023-07-25T19,Bought From
155,21,2022-07-17T07,Ignored
173,128,2021-02-05T16,Fought
118,24,2021-08-12T18,Ignored
52,53,2021-09-06T04,Fought
107,24,2023-08-30T12,Talked
40,70,2023-05-26T20,Sold To
110,33,2023-06-29T17,Talked
107,62,2022-07-30T20,Sold To
179,62,2023-03-15T15,Ignored
52,45,2021-09-07T18,Bought From
169,81,2021-03-23T09,Talked
184,115,2022-09-11T22,Ignored
126,108,2021-08-17T19,Ignored
70,19,2021-08-29T20,Ignored
130,108,2023-04-10T08,Talked
182,70,2022-04-09T19,Talked
57,103,2021-07-30T09,Talked
73,93,2022-04-06T18,Bought From
110,103,2021-01-30T13,Sold To
40,83,2022-01-19T16,Talked
150,24,2021-12-13T04,Fought
73,72,2022-06-15T00,Bought From
68,88,2021-08-01T06,Bought From
68,128,2023-07-18T20,Fought
195,101,2023-08-06T07,Sold To
182,108,2022-07-01T22,Fought
68,33,2021-11-11T13,Sold To
118,62,2022-04-22T03,Fought
121,40,2021-08-22T06,Bought From
29,24,2023-06-09T06,Bought From
71,101,2021-08-25T23,Sold To
107,110,2021-03-14T23,Talked
121,115,2022-12-27T06,Ignored
37,70,2022-04-24T05,Ignored
85,83,2022-01-07T14,Bought From
36,102,2022-07-23T22,Sold To
147,125,2022-03-27T09,Talked
64,131,2021-09-25T11,Fought
129,84,2023-08-08T13,Talked
191,39,2021-04-15T13,Sold To
11,27,2021-05-24T01,Talked
204,16,2021-05-25T23,Bought From
182,128,2022-04-25T10,Bought From
119,108,2022-11-19T13,Sold To
119,16,2022-11-08T13,Fought
43,24,2021-03-22T00,Talked
60,81,2021-03-07T11,Talked
95,64,2023-05-10T21,Talked
12,81,2021-08-09T08,Ignored
15,19,2022-08-19T06,Talked
84,118,2022-04-30T03,Fought
140,93,2021-02-21T07,Fought
38,87,2022-02-23T21,Sold To
192,97,2021-09-02T13,Talked
163,122,2021-06-05T22,Bought From
23,93,2022-01-25T00,Sold To
36,51,2021-07-12T09,Talked
77,30,2023-08-10T20,Fought
124,106,2022-07-23T20,Fought
135,64,2023-04-14T20,Ignored
27,87,2021-02-27T20,Bought From
144,72,2023-03-07T14,Bought From
162,83,2021-04-03T02,Sold To
138,106,2023-08-04T00,Fought
81,125,2023-07-05T21,Sold To
186,33,2022-09-13T11,Bought From
50,60,2022-02-07T01,Bought From
66,98,2021-05-29T10,Ignored
129,61,2022-03-21T18,Sold To
158,16,2023-03-02T10,Fought
44,7,2022-07-22T01,Sold To
23,53,2022-11-28T18,Ignored
126,106,2023-08-30T10,Fought
73,115,2023-03-23T01,Talked
182,84,2022-07-03T03,Bought From
186,122,2022-04-07T00,Fought
68,33,2021-07-12T14,Talked
18,64,2023-03-05T17,Fought
44,49,2023-09-07T10,Talked
147,83,2022-01-12T23,Fought
69,48,2022-07-27T05,Ignored
38,70,2022-01-09T16,Talked
204,120,2022-06-22T22,Fought
12,39,2022-12-16T13,Ignored
138,10,2023-05-23T11,Bought From
64,60,2021-06-01T00,Talked
44,57,2021-07-30T03,Sold To
155,91,2022-04-20T16,Bought From
23,57,2021-02-10T03,Bought From
69,124,2023-02-22T08,Talked
84,27,2023-08-07T22,Talked
69,72,2023-01-31T05,Bought From
71,84,2021-10-30T06,Bought From
81,16,2021-05-06T07,Sold To
115,38,2022-12-04T23,Sold To
118,36,2022-12-13T17,Bought From
192,24,2022-03-20T23,Ignored
28,7,2023-09-03T19,Talked
1,111,2022-02-21T08,Sold To
90,45,2022-04-16T23,Bought From
73,12,2021-06-12T21,Bought From
33,84,2021-10-16T20,Talked
73,2,2021-03-09T04,Bought From
56,98,2023-02-03T06,Bought From
8,103,2021-02-14T09,Sold To
201,101,2021-01-17T00,Talked
189,38,2022-01-27T21,Talked
126,98,2022-03-21T23,Fought
12,94,2021-11-18T05,Talked
71,48,2023-08-23T06,Talked
73,98,2023-02-21T08,Talked
175,94,2022-07-18T01,Sold To
15,122,2021-03-14T08,Ignored
36,14,2021-01-26T14,Ignored
101,88,2021-04-04T03,Fought
43,24,2023-08-29T21,Fought
31,131,2021-04-08T06,Talked
23,84,2022-01-26T15,Sold To
189,10,2022-12-01T09,Ignored
60,59,2022-05-06T21,Sold To
115,83,2022-07-27T14,Bought From
27,30,2023-02-04T10,Sold To
5,19,2023-06-30T06,Talked
49,57,2023-03-17T10,Fought
130,79,2022-04-17T14,Fought
95,61,2022-01-05T09,Bought From
204,49,2021-11-27T05,Bought From
50,76,2023-07-21T06,Ignored
119,73,2023-03-16T02,Ignored
90,81,2022-08-19T02,Ignored
27,103,2022-08-30T02,Sold To
87,83,2023-06-08T10,Sold To
118,60,2022-04-27T17,Bought From
195,101,2023-08-08T15,Sold To
75,24,2021-08-12T04,Ignored
179,115,2023-01-10T13,Fought
189,111,2022-07-14T19,Fought
77,38,2022-10-04T14,Sold To
75,103,2022-08-16T11,Ignored
173,102,2021-01-14T21,Sold To
69,97,2022-09-02T21,Fought
31,110,2022-08-24T22,Bought From
189,49,2023-09-04T17,Sold To
191,48,2021-03-19T00,Bought From
29,51,2022-09-16T04,Fought
107,106,2021-08-16T06,Bought From
204,106,2021-05-15T20,Ignored
4,7,2021-01-30T06,Sold To
147,79,2021-10-23T11,Fought
178,19,2021-08-31T17,Bought From
126,49,2021-10-08T04,Talked
38,39,2022-12-07T19,Fought
29,54,2021-09-20T13,Bought From
121,24,2021-12-14T06,Bought From
195,30,2023-04-30T05,Ignored
102,4,2021-01-23T16,Bought From
52,106,2023-05-25T20,Sold To
68,53,2021-06-10T12,Sold To
79,8,2023-03-16T23,Bought From
25,103,2023-06-20T14,Sold To
179,128,2023-05-05T18,Sold To
52,128,2022-12-16T05,Bought From
38,45,2023-02-16T10,Talked
162,87,2021-10-24T16,Ignored
153,114,2022-02-09T07,Ignored
170,110,2022-09-22T05,Ignored
182,61,2021-05-04T11,Sold To
159,114,2022-03-26T18,Fought
198,97,2023-08-07T16,Sold To
69,57,2022-09-10T22,Talked
60,7,2022-03-21T04,Sold To
81,115,2021-05-31T05,Talked
57,128,2023-09-05T20,Talked
169,52,2023-01-18T01,Sold To
77,115,2023-05-12T19,Talked
68,110,2023-03-08T11,Ignored
58,94,2023-04-20T13,Ignored
105,122,2022-05-21T16,Fought
155,103,2023-01-20T17,Talked
163,98,2021-11-29T02,Ignored
55,106,2021-05-29T05,Talked
66,49,2022-10-13T09,Talked
153,6,2022-01-19T06,Talked
95,8,2023-01-05T19,Fought
158,33,2022-04-17T03,Talked
40,53,2022-10-14T06,Fought
142,62,2021-09-30T17,Ignored
5,39,2022-12-07T23,Ignored
163,2,2022-10-03T15,Fought
87,14,2021-04-28T22,Sold To
92,83,2022-11-29T10,Sold To
40,43,2023-08-05T08,Fought
28,103,2021-03-21T22,Fought
65,10,2022-08-16T00,Sold To
60,57,2021-09-21T13,Talked
162,49,2021-10-15T16,Bought From
85,30,2023-05-20T13,Talked
121,43,2021-04-17T18,Bought From
157,15,2021-05-01T07,Sold To
77,76,2023-04-02T16,Talked
105,45,2022-07-22T13,Talked
121,39,2021-09-09T16,Ignored
85,115,2022-02-12T01,Fought
61,128,2021-03-27T03,Ignored
150,76,2021-06-20T15,Talked
112,52,2022-06-28T20,Talked
132,91,2023-02-01T17,Talked
49,101,2022-05-25T09,Ignored
144,14,2021-02-25T03,Ignored
92,15,2022-04-24T04,Bought From
90,57,2021-04-21T03,Ignored
173,124,2021-04-11T14,Talked
162,54,2022-12-15T10,Talked
192,70,2022-11-13T17,Ignored
18,97,2021-06-01T13,Bought From
140,33,2023-01-29T22,Fought
28,8,2023-07-08T10,Ignored
44,17,2022-06-12T06,Talked
157,53,2021-03-30T18,Talked
95,122,2022-08-04T15,Talked
115,61,2023-08-22T15,Talked
66,59,2022-09-09T12,Ignored
66,128,2022-08-16T09,Fought
44,6,2021-11-29T03,Ignored
33,12,2022-06-02T01,Bought From
43,118,2021-02-25T23,Talked
112,97,2023-07-19T04,Fought
50,8,2021-06-23T12,Sold To
90,40,2022-10-20T23,Sold To
182,87,2021-02-02T16,Sold To
46,12,2021-01-14T00,Bought From
36,24,2021-09-16T02,Ignored
71,19,2021-12-14T00,Bought From
191,40,2023-03-04T08,Fought
55,38,2021-03-11T11,Fought
25,49,2022-06-22T18,Ignored
44,61,2021-02-09T23,Fought
38,27,2022-07-08T05,Fought
186,7,2022-05-30T07,Fought
66,101,2023-06-20T01,Ignored
40,102,2023-01-14T22,Fought
178,49,2022-11-22T10,Sold To
75,52,2022-03-31T08,Bought From
61,16,2022-12-07T15,Bought From
77,76,2021-03-08T22,Bought From
178,33,2022-01-16T06,Fought
84,6,2022-09-25T05,Fought
147,52,2023-08-24T16,Fought
87,115,2021-10-23T01,Ignored
78,21,2023-08-11T04,Bought From
4,19,2021-11-22T06,Sold To
98,108,2022-08-04T08,Sold To
189,30,2023-04-30T12,Talked
90,108,2021-05-07T22,Sold To
159,87,2021-06-28T14,Fought
55,24,2022-02-27T15,Bought From
56,39,2023-03-30T19,Bought From
57,124,2021-05-06T14,Ignored
95,122,2023-06-17T13,Fought
70,49,2022-12-08T22,Sold To
158,40,2023-05-05T05,Sold To
84,27,2022-06-03T20,Bought From
186,48,2023-09-11T18,Sold To
121,19,2021-06-09T01,Sold To
61,81,2021-04-03T23,Ignored
75,27,2021-10-02T12,Sold To
135,57,2022-01-20T09,Talked
138,128,2022-07-28T01,Fought
4,81,2021-02-20T05,Bought From
78,111,2022-07-01T19,Sold To
166,97,2022-03-29T11,Bought From
29,54,2021-04-18T07,Sold To
66,33,2021-04-17T05,Bought From
124,6,2021-06-12T04,Bought From
31,88,2022-09-09T12,Talked
157,36,2022-03-30T19,Sold To
138,16,2023-08-17T17,Ignored
191,36,2022-07-06T10,Talked
140,91,2022-02-20T07,Talked
43,27,2022-04-22T21,Talked
1,106,2022-03-10T06,Ignored
159,108,2021-12-26T06,Fought
157,70,2022-06-06T08,Ignored
175,98,2023-07-20T22,Sold To
70,108,2021-07-02T15,Sold To
179,7,2021-12-11T16,Sold To
81,110,2023-03-31T22,Ignored
147,124,2022-01-03T05,Sold To
15,62,2021-08-04T15,Fought
28,14,2023-02-09T21,Fought
87,120,2021-05-20T05,Sold To
18,108,2021-06-16T14,Sold To
68,101,2022-05-22T18,Sold To
135,30,2023-04-08T14,Sold To
105,52,2022-02-11T09,Fought
87,33,2021-01-10T08,Fought
157,45,2022-10-09T01,Fought
166,120,2022-05-26T04,Ignored
184,97,2023-05-22T21,Sold To
191,48,2021-05-12T15,Talked
70,81,2021-12-28T03,Talked
58,10,2022-02-12T01,Bought From
153,64,2023-08-30T21,Talked
178,76,2023-05-13T07,Ignored
21,59,2022-11-19T07,Sold To
25,73,2022-08-05T02,Bought From
204,61,2023-08-14T07,Ignored
68,115,2022-06-07T02,Sold To
158,91,2021-07-30T14,Sold To
8,60,2022-01-05T09,Fought
129,59,2023-01-16T20,Talked
73,94,2022-02-23T13,Sold To
25,67,2021-10-29T03,Sold To
201,61,2021-09-11T08,Sold To
30,33,2022-12-10T07,Ignored
92,6,2022-08-02T03,Fought
95,131,2022-01-09T15,Fought
158,120,2021-12-27T11,Ignored
118,7,2023-07-02T14,Sold To
110,51,2023-05-09T21,Fought
37,10,2022-06-14T11,Sold To
98,62,2023-07-02T19,Ignored
5,108,2021-03-01T22,Fought
90,111,2022-05-24T17,Bought From
70,118,2021-03-15T17,Fought
71,45,2022-11-25T13,Ignored
115,103,2021-05-27T16,Sold To
107,131,2021-11-13T23,Bought From
57,17,2022-06-24T10,Fought
28,64,2022-11-21T12,Ignored
15,54,2023-01-18T11,Sold To
36,133,2022-06-21T08,Talked
79,21,2021-01-02T09,Sold To
49,36,2022-07-30T23,Fought
90,49,2021-11-04T13,Talked
27,128,2022-04-30T22,Bought From
68,54,2021-08-18T14,Fought
182,88,2021-04-26T07,Fought
73,125,2021-07-09T10,Bought From
166,108,2021-03-29T20,Ignored
157,30,2022-01-27T00,Sold To
138,48,2023-09-09T00,Sold To
44,21,2021-03-15T17,Talked
201,42,2021-07-25T02,Fought
69,108,2021-11-18T05,Ignored
138,8,2022-03-17T04,Sold To
119,38,2022-05-06T02,Bought From
23,40,2022-01-26T02,Ignored
70,51,2021-08-09T21,Talked
130,111,2021-03-09T17,Bought From
30,33,2021-05-25T03,Bought From
44,118,2021-11-05T15,Talked
129,54,2023-07-12T18,Sold To
127,39,2022-04-10T12,Ignored
78,110,2023-03-09T14,Fought
4,122,2023-06-17T16,Fought
150,98,2021-05-19T10,Fought
115,120,2021-10-03T15,Sold To
126,42,2021-05-18T22,Talked
159,120,2023-08-01T17,Fought
49,131,2022-02-09T04,Sold To
28,27,2021-11-10T21,Fought
135,102,2021-03-11T21,Talked
29,45,2022-04-24T01,Talked
56,88,2023-03-26T12,Fought
29,4,2022-09-19T23,Bought From
21,128,2023-06-08T03,Talked
36,120,2022-06-21T19,Ignored
147,10,2023-01-31T04,Bought From
189,101,2023-04-25T14,Sold To
69,17,2021-08-16T10,Sold To
33,128,2022-10-15T17,Ignored
79,122,2023-07-12T05,Fought
132,57,2022-07-24T05,Talked
157,120,2021-01-28T06,Bought From
189,111,2022-03-06T04,Fought
84,40,2022-01-11T04,Fought
65,39,2023-03-31T10,Bought From
66,101,2022-03-17T09,Talked
163,131,2022-07-24T20,Sold To
204,76,2023-05-08T02,Talked
115,97,2023-01-30T09,Sold To
105,101,2022-06-20T01,Talked
191,73,2023-08-09T11,Fought
11,122,2023-03-25T17,Sold To
46,42,2022-10-25T16,Talked
155,62,2021-05-01T14,Fought
40,111,2021-05-27T17,Fought
90,83,2022-01-30T11,Ignored
27,118,2021-07-02T22,Talked
50,52,2022-09-23T15,Fought
105,101,2021-05-11T11,Sold To
15,60,2021-09-22T15,Ignored
189,83,2023-03-13T12,Ignored
40,118,2021-08-11T19,Talked
81,24,2022-08-05T21,Talked
71,76,2022-02-18T08,Sold To
36,30,2021-07-25T03,Ignored
166,60,2022-05-25T05,Fought
198,19,2021-03-16T05,Sold To
29,115,2022-01-13T12,Talked
1,111,2023-04-09T13,Fought
46,42,2022-08-06T04,Fought
49,17,2023-09-03T12,Sold To
30,36,2023-02-07T08,Ignored
61,30,2023-02-28T08,Bought From
90,60,2023-03-01T17,Sold To
184,43,2022-11-01T04,Bought From
52,88,2021-02-10T21,Bought From
124,98,2021-04-14T16,Talked
38,98,2022-02-11T17,Bought From
163,114,2022-08-14T06,Ignored
191,52,2023-08-18T11,Bought From
21,115,2023-07-17T07,Bought From
68,33,2023-02-15T15,Bought From
73,125,2022-11-16T10,Ignored
182,128,2022-01-26T01,Talked
144,110,2021-05-04T17,Fought
204,79,2022-12-18T18,Bought From
179,93,2021-01-25T00,Talked
192,67,2022-10-23T12,Bought From
119,40,2023-04-16T20,Bought From
68,10,2023-03-06T19,Sold To
64,33,2021-02-05T09,Bought From
162,98,2021-09-09T05,Bought From
140,128,2023-01-09T14,Bought From
27,98,2023-07-31T19,Ignored
8,128,2023-02-14T16,Fought
126,62,2022-10-05T03,Fought
77,62,2021-10-29T07,Talked
115,17,2023-08-05T00,Bought From
101,33,2023-05-18T08,Ignored
11,93,2021-01-22T07,Ignored
30,118,2022-12-29T03,Talked
150,62,2021-01-06T08,Sold To
56,91,2021-08-25T17,Bought From
71,53,2022-07-12T11,Fought
70,87,2022-05-26T13,Talked
101,93,2021-09-19T14,Sold To
56,33,2021-09-29T18,Talked
65,111,2021-09-20T10,Ignored
23,76,2021-05-12T06,Bought From
66,38,2023-06-14T13,Bought From
33,106,2021-03-26T09,Sold To
73,51,2021-11-25T22,Ignored
130,61,2021-01-14T05,Fought
43,102,2023-01-21T20,Sold To
107,76,2021-08-16T21,Talked
127,40,2021-01-24T07,Fought
21,114,2021-10-29T02,Bought From
107,118,2022-11-25T04,Fought
55,48,2022-12-03T09,Ignored
27,51,2023-05-04T13,Fought
21,42,2022-01-25T17,Fought
36,40,2021-07-18T12,Ignored
186,24,2021-02-23T04,Sold To
23,67,2021-06-19T04,Fought
1,30,2021-01-23T20,Sold To
68,120,2021-02-18T04,Talked
159,21,2021-12-30T09,Fought
192,60,2023-05-24T12,Ignored
37,40,2021-05-27T14,Ignored
8,64,2022-10-14T07,Bought From
166,10,2022-08-04T00,Bought From
57,4,2021-04-06T08,Fought
60,88,2021-08-04T02,Sold To
49,79,2022-09-06T08,Ignored
79,54,2021-01-31T00,Ignored
8,88,2022-11-01T13,Sold To
195,125,2022-10-11T01,Fought
66,12,2022-11-30T22,Bought From
119,59,2021-09-06T12,Talked
195,14,2021-06-22T05,Sold To
130,51,2023-03-11T05,Ignored
40,93,2023-01-28T07,Bought From
61,52,2023-06-10T22,Fought
85,53,2023-09-14T05,Bought From
166,106,2023-05-04T14,Fought
75,48,2022-01-01T11,Sold To
121,51,2022-04-10T19,Bought From
173,43,2021-01-07T02,Bought From
138,110,2021-11-06T07,Fought
155,106,2022-02-12T20,Talked
57,128,2022-09-20T11,Fought
191,83,2021-09-16T16,Sold To
144,111,2021-05-07T13,Fought
90,73,2021-01-09T14,Sold To
61,60,2023-06-28T22,Sold To
186,93,2021-11-26T12,Ignored
163,51,2021-02-12T14,Ignored
18,53,2022-08-16T14,Talked
84,102,2021-12-26T08,Talked
112,19,2022-10-11T03,Fought
110,48,2022-11-17T15,Sold To
28,79,2023-05-19T03,Talked
192,10,2021-07-08T03,Fought
33,124,2023-01-06T04,Fought
50,122,2021-07-30T15,Ignored
126,124,2022-03-04T01,Fought
107,87,2021-06-03T01,Fought
57,93,2021-07-28T04,Talked
12,70,2022-03-20T02,Sold To
191,131,2022-06-27T14,Ignored
173,12,2023-01-02T06,Sold To
12,10,2021-09-22T06,Bought From
8,49,2023-02-22T06,Fought
166,2,2021-11-07T03,Talked
84,118,2022-09-21T22,Ignored
121,53,2023-05-28T23,Ignored
28,62,2021-02-28T05,Bought From
144,73,2023-05-31T05,Bought From
130,124,2022-09-18T04,Ignored
4,67,2021-07-20T11,Talked
105,45,2021-03-11T15,Sold To
107,10,2023-03-19T15,Ignored
186,61,2021-10-24T11,Talked
189,108,2021-12-26T20,Ignored
1,61,2022-04-07T03,Ignored
191,133,2022-07-05T21,Talked
