character_id,guild_id,timestamp,value
247,81,2023-03-08T04,Promoted
137,147,2023-05-12T03,Left
324,122,2023-05-03T00,Joined
318,130,2022-03-07T02,Joined
191,166,2022-09-05T01,Joined
68,105,2023-04-21T18,Joined
235,131,2021-11-13T14,Left
107,152,2021-07-13T14,Joined
126,71,2021-07-13T13,Left
291,77,2023-03-30T15,Promoted
44,68,2023-08-16T21,Promoted
359,211,2021-08-22T04,Promoted
324,166,2021-03-02T11,Promoted
243,131,2022-02-03T01,Joined
365,116,2021-06-10T19,Joined
240,155,2022-12-15T13,Promoted
16,187,2023-08-04T04,Promoted
298,116,2023-01-02T05,Left
319,66,2021-01-15T13,Promoted
296,207,2023-08-08T23,Promoted
161,210,2021-11-29T02,Joined
112,197,2022-06-01T18,Left
71,78,2023-06-11T13,Joined
26,2,2021-11-21T15,Promoted
60,143,2022-07-09T23,Joined
335,16,2021-11-30T20,Left
254,105,2022-02-09T13,Promoted
79,122,2023-02-02T09,Joined
140,21,2023-05-26T10,Left
208,149,2021-06-16T15,Left
311,27,2023-01-05T19,Left
13,130,2022-10-25T15,Promoted
359,178,2023-08-26T21,Left
368,47,2022-08-12T07,Left
291,102,2023-03-28T03,Joined
230,21,2022-08-28T23,Promoted
132,65,2021-08-29T00,Joined
399,30,2021-03-10T00,Promoted
21,71,2023-05-16T12,Promoted
3,199,2021-03-01T06,Joined
226,189,2023-04-19T00,Joined
385,143,2021-06-07T01,Joined
102,73,2021-03-02T12,Promoted
11,139,2022-10-19T00,Joined
319,77,2021-12-17T03,Joined
121,159,2021-02-24T01,Left
303,102,2022-10-07T07,Joined
338,122,2022-06-25T09,Joined
387,59,2022-06-30T10,Joined
93,1,2022-05-18T09,Left
364,98,2022-08-04T19,Left
290,165,2023-03-03T23,Left
362,79,2023-01-07T04,Joined
245,159,2023-03-19T22,Left
44,211,2021-10-22T18,Left
371,205,2021-07-20T07,Promoted
161,57,2022-06-24T01,Left
302,116,2021-01-12T18,Promoted
315,214,2021-11-23T08,Left
232,166,2023-05-29T03,Promoted
165,144,2021-02-26T00,Promoted
258,131,2022-04-15T02,Left
243,73,2021-10-02T07,Left
295,147,2023-05-07T15,Left
354,186,2022-07-08T08,Left
187,38,2021-03-07T02,Promoted
5,186,2021-04-18T04,Promoted
375,79,2022-08-19T20,Left
161,87,2022-01-26T07,Left
73,10,2022-02-01T17,Left
302,36,2022-11-15T01,Left
296,98,2023-03-19T20,Joined
83,86,2022-11-15T06,Promoted
327,131,2023-04-19T20,Left
222,84,2022-07-03T07,Joined
375,173,2022-09-16T19,Joined
36,211,2022-08-03T19,Joined
62,203,2021-05-17T14,Promoted
2,203,2021-05-17T09,Promoted
191,22,2021-04-14T16,Left
307,197,2021-10-05T02,Promoted
35,149,2023-08-13T07,Left
55,81,2023-04-10T13,Joined
51,54,2022-12-17T22,Promoted
312,199,2023-08-22T17,Left
76,65,2023-07-13T15,Promoted
260,80,2021-07-06T19,Joined
374,66,2021-01-15T08,Left
341,90,2021-02-26T00,Left
224,197,2022-05-22T01,Joined
308,44,2022-03-10T06,Left
338,22,2022-09-17T14,Left
164,119,2021-06-16T23,Left
2,57,2022-12-09T02,Joined
71,205,2022-12-08T11,Joined
368,197,2021-05-12T17,Promoted
220,45,2023-06-24T11,Promoted
291,214,2022-03-19T00,Promoted
400,108,2022-08-02T16,Left
261,31,2023-04-15T08,Left
392,173,2023-03-08T13,Promoted
312,77,2022-12-18T01,Joined
275,139,2022-04-05T00,Joined
364,143,2022-05-29T05,Promoted
322,103,2021-09-14T21,Joined
351,90,2021-10-25T20,Left
55,160,2023-04-16T11,Promoted
132,84,2023-05-20T05,Promoted
260,101,2023-09-01T13,Left
248,87,2021-03-29T01,Left
196,70,2021-11-14T19,Left
205,38,2022-07-22T18,Joined
102,149,2021-08-01T02,Promoted
379,58,2023-03-27T18,Joined
58,79,2022-05-09T01,Joined
232,1,2022-03-03T16,Joined
131,101,2021-08-31T17,Left
350,189,2023-08-17T20,Promoted
118,71,2022-11-17T19,Promoted
359,152,2022-04-09T07,Left
52,16,2022-05-09T14,Left
157,38,2022-11-14T04,Promoted
381,201,2022-07-19T08,Promoted
100,173,2022-04-09T08,Left
62,142,2021-06-06T06,Promoted
275,44,2022-09-09T09,Joined
81,165,2022-05-21T02,Left
346,115,2022-05-16T00,Joined
58,126,2023-03-03T14,Promoted
60,210,2022-11-21T20,Left
13,96,2022-12-03T05,Joined
359,166,2021-08-18T15,Left
107,22,2021-09-06T06,Left
177,24,2023-06-14T10,Promoted
144,152,2021-11-03T14,Joined
126,108,2022-04-19T08,Promoted
98,31,2021-08-27T22,Promoted
400,198,2021-03-28T02,Joined
322,181,2022-12-07T13,Left
199,90,2022-07-10T13,Promoted
273,92,2023-08-17T19,Left
235,84,2022-02-25T13,Left
52,108,2021-09-24T03,Promoted
359,13,2022-03-28T17,Joined
100,203,2023-06-20T03,Left
374,102,2021-07-28T19,Left
199,183,2022-07-15T11,Joined
89,10,2021-08-26T22,Promoted
299,137,2021-03-08T04,Promoted
389,47,2021-01-22T14,Promoted
377,13,2021-07-10T08,Joined
346,145,2021-07-14T07,Promoted
115,109,2021-01-11T08,Left
110,84,2023-06-21T14,Joined
16,144,2022-05-04T05,Left
26,40,2021-09-19T14,Left
371,210,2021-03-23T01,Joined
308,1,2023-05-25T06,Joined
240,73,2023-03-22T12,Joined
86,199,2022-07-09T11,Promoted
331,41,2021-02-09T14,Joined
346,161,2021-05-30T14,Promoted
319,213,2021-06-01T02,Joined
312,139,2023-01-31T06,Left
303,154,2022-04-01T18,Promoted
387,201,2022-01-24T22,Joined
308,213,2021-04-12T17,Joined
275,144,2022-09-16T08,Joined
222,78,2022-09-20T11,Left
394,58,2021-11-18T02,Left
318,207,2023-07-27T12,Left
394,60,2022-03-20T17,Left
165,31,2021-07-01T15,Promoted
178,105,2021-09-01T21,Joined
245,147,2023-04-21T07,Joined
23,131,2022-04-06T15,Promoted
379,110,2021-02-07T05,Joined
168,159,2023-01-22T08,Promoted
48,94,2021-10-29T04,Left
288,168,2023-01-09T05,Joined
402,105,2022-06-11T08,Left
375,77,2021-12-09T07,Joined
383,81,2022-03-25T18,Left
217,109,2023-09-01T22,Promoted
397,38,2021-10-29T21,Promoted
238,178,2021-12-27T14,Promoted
62,162,2023-06-13T15,Promoted
184,66,2023-05-24T21,Joined
8,54,2023-02-05T09,Joined
165,92,2021-11-15T20,Promoted
11,139,2021-08-11T15,Left
122,70,2021-10-20T00,Promoted
226,152,2022-01-16T17,Joined
402,136,2022-02-16T06,Promoted
30,57,2022-05-14T10,Left
68,142,2023-03-17T21,Promoted
3,5,2023-03-02T17,Joined
1,7,2023-06-14T13,Promoted
251,5,2023-05-23T11,Promoted
39,151,2022-07-22T20,Joined
18,38,2021-11-21T21,Left
383,211,2023-08-18T23,Promoted
264,96,2021-10-20T17,Promoted
322,108,2021-04-23T19,Promoted
233,108,2022-12-09T03,Promoted
177,217,2023-01-02T21,Left
371,198,2022-01-12T12,Left
312,30,2022-08-27T19,Promoted
58,78,2021-04-02T06,Joined
323,172,2023-04-09T18,Promoted
402,115,2022-10-29T10,Promoted
115,71,2021-12-20T16,Joined
313,40,2022-09-25T04,Joined
165,205,2022-02-14T06,Left
214,108,2023-02-08T17,Promoted
397,187,2022-06-26T17,Left
21,214,2023-08-11T09,Promoted
26,183,2021-11-26T07,Joined
258,172,2023-08-25T09,Left
233,133,2021-08-24T23,Promoted
8,13,2023-03-22T02,Promoted
227,142,2022-04-29T23,Left
110,198,2022-04-26T22,Joined
365,127,2023-03-06T06,Promoted
383,214,2021-10-23T09,Promoted
2,136,2021-09-04T09,Promoted
311,189,2021-10-25T16,Left
24,144,2021-12-15T11,Left
387,66,2023-06-05T09,Promoted
135,196,2022-12-18T23,Left
199,154,2022-06-14T16,Joined
131,205,2022-08-20T19,Left
45,210,2021-09-04T01,Joined
104,132,2023-04-07T11,Joined
110,96,2021-10-26T12,Joined
1,175,2021-08-30T13,Joined
93,207,2023-01-10T20,Promoted
261,81,2021-02-19T11,Joined
226,152,2023-01-11T17,Joined
154,176,2023-01-26T13,Promoted
55,10,2022-10-25T09,Joined
173,58,2023-05-05T16,Left
387,126,2023-04-10T15,Promoted
374,84,2023-09-13T13,Joined
397,16,2022-05-01T12,Joined
30,2,2021-06-22T10,Left
65,145,2021-05-16T11,Left
146,213,2022-03-27T20,Left
59,198,2023-08-15T12,Joined
6,38,2022-08-13T12,Promoted
302,77,2023-08-09T21,Promoted
35,109,2022-12-14T17,Left
397,176,2022-07-29T03,Left
258,198,2023-08-16T02,Joined
173,130,2021-10-04T06,Joined
238,115,2021-07-30T17,Left
121,57,2022-11-30T02,Joined
8,175,2021-04-20T01,Left
277,2,2021-09-23T18,Left
375,139,2022-12-21T05,Left
35,199,2021-11-24T22,Left
331,143,2022-03-15T18,Left
296,125,2021-08-28T23,Promoted
1,2,2021-08-16T01,Left
288,92,2021-03-18T03,Promoted
118,58,2021-06-20T02,Joined
58,57,2021-02-08T13,Joined
144,159,2023-02-04T07,Joined
110,57,2022-04-28T20,Left
91,165,2022-08-01T03,Joined
333,183,2022-11-19T19,Joined
359,183,2021-04-22T10,Left
290,76,2023-02-17T17,Joined
44,125,2022-02-28T00,Left
248,136,2021-09-09T06,Promoted
385,214,2022-11-26T11,Promoted
227,103,2022-11-19T01,Left
323,58,2023-06-24T06,Promoted
76,2,2023-03-18T14,Promoted
1,102,2021-10-09T23,Left
389,189,2021-02-25T10,Left
308,30,2022-01-10T15,Promoted
220,102,2022-02-13T05,Promoted
324,80,2022-09-24T15,Promoted
258,186,2023-03-09T16,Promoted
303,143,2023-04-27T00,Joined
30,49,2023-04-08T09,Left
308,71,2021-04-07T14,Left
84,44,2021-11-25T08,Joined
226,77,2021-03-07T16,Joined
44,157,2021-08-28T09,Promoted
392,109,2023-06-08T11,Promoted
261,152,2023-06-29T23,Joined
65,127,2022-08-23T22,Joined
374,54,2022-02-01T05,Joined
118,210,2021-04-05T16,Left
356,205,2021-04-15T10,Promoted
381,40,2022-04-22T03,Promoted
151,195,2021-07-04T11,Joined
389,214,2022-11-18T19,Left
224,144,2021-08-12T16,Promoted
178,13,2021-08-10T23,Left
295,199,2023-03-24T03,Left
392,203,2021-11-24T11,Left
135,147,2021-01-10T08,Joined
313,130,2022-03-08T02,Left
157,191,2021-06-23T20,Joined
285,198,2022-04-18T17,Promoted
381,187,2022-01-03T03,Left
383,36,2022-11-10T19,Left
2,151,2022-06-11T01,Joined
180,157,2021-03-23T10,Left
187,70,2022-10-02T10,Joined
151,90,2023-08-11T07,Left
157,52,2022-12-13T22,Promoted
102,152,2021-06-18T19,Left
122,108,2021-02-05T17,Joined
84,54,2021-03-30T15,Left
282,96,2022-06-17T01,Promoted
217,211,2021-08-02T09,Promoted
102,122,2022-05-30T09,Joined
129,22,2022-05-04T01,Left
303,30,2022-11-18T09,Promoted
202,18,2022-11-15T16,Joined
65,109,2023-07-12T23,Promoted
44,152,2023-07-07T03,Joined
6,105,2022-12-22T10,Promoted
402,191,2023-05-02T23,Joined
202,80,2022-03-15T12,Joined
208,191,2023-03-05T00,Joined
338,84,2022-10-08T13,Promoted
164,191,2023-07-05T06,Promoted
96,210,2021-03-16T21,Promoted
165,38,2021-05-10T17,Promoted
131,78,2021-02-03T19,Promoted
30,105,2023-01-14T20,Left
264,70,2022-12-31T16,Promoted
227,76,2021-07-23T08,Left
62,98,2021-11-15T01,Joined
168,189,2022-12-19T17,Promoted
148,62,2022-07-13T04,Left
273,59,2023-07-25T22,Left
3,122,2022-05-04T00,Joined
44,30,2023-01-14T23,Joined
377,166,2022-09-24T00,Promoted
304,30,2023-05-06T20,Promoted
132,57,2021-01-05T23,Left
28,66,2021-02-06T03,Promoted
104,165,2023-02-08T17,Promoted
226,133,2023-04-12T04,Promoted
291,126,2021-09-16T10,Joined
79,160,2021-08-09T05,Joined
304,16,2021-07-19T04,Left
381,178,2022-02-07T05,Promoted
44,31,2022-10-13T14,Promoted
264,149,2022-09-29T20,Promoted
327,78,2021-07-13T19,Promoted
118,65,2021-10-12T01,Promoted
385,18,2022-08-12T15,Left
304,195,2021-11-08T11,Promoted
98,207,2023-08-10T08,Left
28,31,2022-09-02T05,Promoted
264,54,2021-11-26T04,Left
288,103,2021-08-10T17,Promoted
344,173,2023-01-09T00,Promoted
142,213,2023-05-02T04,Left
51,217,2022-12-30T11,Joined
240,160,2022-04-15T22,Left
8,207,2023-08-20T01,Left
104,181,2021-04-15T06,Joined
28,181,2021-04-28T07,Joined
296,77,2021-07-09T02,Promoted
311,154,2021-11-04T23,Promoted
303,10,2022-06-30T11,Promoted
114,195,2021-05-06T02,Left
330,199,2022-09-20T09,Joined
30,73,2021-10-14T05,Promoted
385,197,2021-12-17T02,Joined
28,73,2022-01-27T17,Joined
154,7,2021-10-27T22,Left
2,115,2022-06-25T13,Left
144,32,2023-07-19T19,Left
68,211,2021-09-02T18,Left
341,122,2021-10-28T07,Left
205,49,2021-10-14T11,Promoted
371,45,2022-02-19T11,Joined
131,175,2022-07-11T09,Promoted
107,27,2021-11-27T17,Promoted
1,101,2021-12-03T10,Left
236,159,2022-07-18T21,Left
335,201,2023-02-24T07,Left
214,172,2023-02-23T02,Left
55,102,2022-09-28T06,Promoted
232,33,2023-08-02T20,Joined
68,66,2022-12-26T04,Promoted
299,203,2022-06-30T08,Promoted
289,181,2021-09-23T23,Joined
151,96,2022-04-21T18,Joined
272,199,2021-12-18T19,Joined
226,170,2022-10-28T22,Joined
365,201,2021-12-05T15,Joined
98,111,2022-10-25T01,Joined
23,108,2021-03-04T14,Left
344,125,2023-04-03T13,Joined
371,94,2023-04-11T13,Joined
62,211,2022-12-29T04,Left
112,157,2023-05-03T08,Promoted
184,115,2021-06-19T20,Joined
73,205,2023-07-18T19,Promoted
313,38,2021-07-13T12,Joined
202,133,2023-01-29T18,Left
226,70,2021-08-12T00,Promoted
58,149,2022-02-16T14,Promoted
65,59,2021-10-19T22,Left
142,27,2021-08-23T22,Left
157,47,2023-03-21T19,Joined
98,126,2021-11-18T00,Promoted
402,189,2022-10-28T18,Left
302,119,2022-03-07T06,Joined
45,126,2021-06-24T11,Joined
220,199,2021-01-22T02,Left
387,189,2021-12-03T03,Left
324,101,2021-07-03T09,Left
311,203,2023-08-25T16,Promoted
137,30,2022-05-02T22,Promoted
348,60,2022-01-06T18,Promoted
311,36,2021-10-27T18,Left
381,161,2022-04-01T17,Promoted
335,21,2021-08-18T05,Promoted
107,199,2021-11-06T06,Left
374,157,2021-07-31T15,Joined
135,31,2022-08-23T00,Promoted
45,130,2021-02-04T22,Promoted
290,142,2022-05-08T22,Joined
402,10,2023-01-06T14,Joined
148,137,2023-05-06T10,Left
6,30,2022-10-23T03,Left
273,84,2023-04-26T21,Left
177,170,2022-06-19T16,Promoted
65,58,2021-01-09T17,Promoted
377,22,2021-06-10T18,Joined
233,217,2021-06-25T19,Left
137,116,2021-10-12T12,Left
350,49,2022-12-16T07,Promoted
194,151,2022-01-20T21,Promoted
330,197,2022-11-21T21,Joined
157,139,2022-10-20T03,Left
39,26,2022-07-12T13,Promoted
115,149,2023-01-04T17,Promoted
404,186,2023-09-09T08,Joined
140,96,2023-01-16T07,Promoted
184,98,2022-05-04T09,Left
84,205,2021-06-30T23,Joined
214,168,2023-03-31T17,Promoted
387,190,2023-02-08T01,Joined
48,102,2021-09-01T06,Left
79,152,2022-04-01T18,Promoted
102,126,2021-02-22T17,Promoted
45,159,2023-04-21T18,Promoted
58,142,2021-10-15T07,Promoted
91,110,2022-12-14T05,Joined
96,21,2021-07-25T14,Left
279,172,2021-05-29T22,Joined
146,103,2022-03-12T21,Joined
379,139,2022-10-26T04,Joined
131,90,2023-03-24T15,Joined
68,183,2022-04-09T03,Promoted
267,176,2021-04-09T03,Promoted
232,116,2021-11-08T09,Left
1,170,2021-06-06T16,Left
205,143,2021-03-17T19,Promoted
76,27,2023-05-18T00,Promoted
279,125,2022-07-03T16,Joined
205,139,2023-07-19T16,Joined
190,191,2021-01-09T07,Promoted
55,92,2023-07-24T19,Promoted
138,173,2021-10-13T03,Joined
394,18,2023-05-22T13,Promoted
312,147,2022-09-30T13,Promoted
196,79,2021-05-08T22,Joined
319,57,2023-08-10T05,Joined
236,30,2021-06-16T21,Joined
3,58,2021-11-24T23,Joined
33,155,2023-02-07T19,Promoted
267,77,2023-02-13T06,Joined
1,201,2021-07-05T03,Left
62,151,2023-02-10T07,Promoted
238,68,2021-12-30T16,Left
295,197,2021-01-21T04,Joined
164,149,2021-05-24T21,Joined
291,46,2021-06-06T09,Left
279,217,2022-03-21T20,Promoted
35,119,2023-06-18T02,Joined
298,27,2021-02-21T21,Joined
135,143,2021-02-13T15,Joined
76,115,2021-04-22T23,Left
227,7,2021-12-31T17,Left
324,18,2023-02-24T18,Promoted
211,178,2022-08-10T04,Joined
368,205,2023-04-25T11,Left
39,18,2023-08-03T06,Promoted
171,131,2022-06-28T07,Joined
235,172,2022-09-11T03,Promoted
26,13,2022-03-15T16,Joined
252,36,2022-10-22T22,Left
173,119,2021-01-31T20,Joined
285,77,2022-07-22T02,Left
303,196,2021-11-10T17,Left
53,196,2022-01-02T04,Left
142,126,2023-01-28T19,Left
238,32,2021-07-06T14,Promoted
348,24,2022-06-15T13,Joined
327,76,2022-08-08T05,Left
73,197,2021-09-02T13,Joined
224,7,2023-04-02T14,Joined
362,187,2021-01-10T12,Left
313,87,2021-01-09T00,Promoted
354,101,2022-08-21T02,Joined
187,77,2023-05-05T02,Joined
23,30,2022-04-23T21,Promoted
217,68,2022-05-01T16,Left
245,162,2021-09-11T04,Left
252,114,2021-02-22T21,Joined
1,199,2021-08-04T02,Left
230,165,2022-12-23T14,Joined
6,116,2023-08-31T21,Promoted
311,197,2021-10-17T15,Joined
65,90,2021-08-18T04,Promoted
312,132,2021-02-01T07,Joined
319,101,2022-01-12T00,Joined
327,165,2022-02-01T06,Promoted
81,52,2021-09-25T16,Promoted
98,170,2023-09-04T19,Left
148,145,2022-03-05T17,Promoted
282,186,2021-06-11T10,Left
89,198,2021-01-15T21,Promoted
288,147,2022-08-02T10,Joined
220,73,2021-08-17T15,Left
52,44,2021-02-23T14,Promoted
81,127,2022-05-30T11,Promoted
62,155,2022-06-07T10,Promoted
236,133,2023-05-13T12,Promoted
89,77,2021-01-14T03,Left
79,178,2023-01-07T13,Left
397,119,2021-12-03T09,Joined
171,79,2021-01-12T09,Promoted
233,79,2023-03-01T19,Promoted
341,137,2022-11-25T19,Promoted
28,142,2021-02-18T09,Joined
251,210,2021-05-19T23,Joined
5,7,2021-09-29T07,Joined
399,68,2021-10-18T18,Joined
180,130,2022-08-23T14,Promoted
140,126,2023-02-26T05,Promoted
137,116,2022-07-06T23,Promoted
389,52,2021-08-12T10,Joined
180,110,2022-06-08T05,Left
236,86,2023-05-30T09,Joined
35,115,2022-06-25T14,Left
68,78,2021-09-10T12,Joined
233,7,2021-09-21T11,Promoted
243,30,2021-12-18T17,Joined
23,80,2022-12-12T06,Joined
256,45,2022-11-21T03,Promoted
35,115,2023-02-25T04,Joined
202,105,2022-02-09T15,Promoted
400,189,2023-04-09T10,Promoted
62,41,2023-01-08T07,Promoted
311,31,2022-01-22T01,Promoted
240,10,2023-06-01T22,Left
389,211,2022-02-27T23,Promoted
214,173,2021-08-06T10,Promoted
164,77,2023-07-05T16,Joined
288,172,2022-08-30T16,Joined
176,87,2022-11-28T19,Left
248,176,2022-11-24T21,Joined
368,178,2021-08-09T08,Left
330,154,2021-04-12T14,Promoted
26,139,2021-08-31T21,Left
79,33,2021-07-17T17,Left
39,162,2022-07-30T08,Left
294,81,2021-10-22T10,Joined
115,65,2021-04-03T02,Left
178,21,2021-03-27T03,Promoted
58,33,2022-12-17T02,Promoted
307,18,2021-01-24T19,Left
187,183,2021-12-31T18,Joined
11,144,2023-05-23T05,Joined
151,33,2023-04-18T01,Joined
371,132,2021-04-30T09,Joined
23,170,2023-05-15T23,Left
93,178,2021-10-05T19,Joined
168,58,2023-06-07T20,Promoted
233,57,2021-09-06T19,Joined
385,109,2021-06-04T09,Promoted
115,60,2022-09-03T08,Left
362,80,2022-04-05T16,Promoted
24,133,2023-07-29T14,Promoted
377,201,2022-02-02T20,Joined
338,16,2021-07-19T04,Left
351,54,2023-09-10T12,Left
161,1,2023-06-03T07,Joined
315,59,2023-03-06T23,Promoted
60,98,2021-12-23T12,Promoted
211,168,2023-06-22T07,Joined
126,105,2022-01-30T20,Left
247,198,2023-08-20T00,Promoted
23,127,2022-08-30T00,Joined
232,119,2021-12-28T09,Promoted
399,175,2023-03-19T17,Joined
187,109,2022-05-15T15,Promoted
60,103,2022-03-10T15,Left
2,154,2022-04-06T22,Left
318,114,2023-06-17T03,Joined
252,142,2022-08-11T05,Promoted
288,76,2023-05-26T06,Joined
294,157,2022-11-22T08,Joined
100,127,2022-03-01T07,Promoted
256,84,2022-12-25T20,Left
26,147,2023-02-27T12,Promoted
68,27,2022-11-15T14,Joined
240,161,2023-03-29T09,Left
83,60,2021-05-03T15,Joined
76,162,2023-01-05T20,Left
176,176,2022-04-18T05,Promoted
3,116,2023-05-20T10,Promoted
137,176,2021-10-01T16,Left
196,46,2021-02-17T07,Left
2,66,2021-11-28T03,Left
89,192,2023-03-09T00,Joined
364,181,2022-12-11T06,Promoted
387,57,2021-05-20T10,Promoted
26,186,2023-02-17T18,Left
322,38,2023-05-14T12,Joined
379,116,2023-06-28T22,Left
190,143,2023-05-31T09,Left
285,131,2021-04-14T16,Joined
93,59,2021-12-27T19,Joined
296,90,2021-05-11T12,Left
194,98,2023-03-04T16,Joined
264,176,2021-05-21T19,Joined
81,10,2021-11-29T08,Joined
81,36,2022-02-17T18,Joined
28,79,2021-06-27T16,Left
36,101,2021-10-27T10,Joined
173,54,2022-12-13T04,Left
238,214,2022-05-11T17,Joined
11,86,2022-06-17T10,Promoted
84,84,2022-09-13T15,Left
131,1,2023-03-04T19,Promoted
48,45,2021-03-25T20,Left
282,86,2023-02-16T19,Promoted
140,16,2023-06-19T21,Promoted
346,210,2021-07-31T08,Left
71,145,2023-09-06T23,Left
6,217,2023-07-21T13,Promoted
112,24,2023-04-17T02,Left
400,205,2022-06-13T13,Promoted
291,172,2021-12-02T17,Promoted
295,110,2021-03-11T19,Left
323,103,2021-12-02T22,Joined
13,162,2022-02-01T20,Joined
107,162,2023-07-03T06,Joined
36,154,2022-08-01T21,Promoted
107,172,2022-07-09T10,Promoted
285,176,2021-12-03T17,Promoted
137,71,2021-06-17T11,Promoted
3,38,2021-05-20T09,Joined
48,151,2022-02-05T09,Joined
327,22,2021-11-10T07,Left
397,190,2023-07-01T22,Joined
13,143,2021-06-24T03,Joined
110,210,2022-01-23T15,Promoted
131,16,2022-07-18T07,Left
35,170,2021-01-09T22,Promoted
16,207,2021-10-17T04,Promoted
3,187,2021-02-13T18,Left
140,58,2023-06-06T14,Joined
272,154,2022-09-05T08,Joined
344,213,2023-01-26T08,Promoted
214,136,2022-03-20T23,Promoted
23,68,2022-12-02T00,Left
381,108,2022-03-21T07,Joined
402,45,2023-03-02T19,Left
238,162,2022-06-06T23,Promoted
377,186,2021-11-16T01,Promoted
224,33,2021-11-29T20,Left
256,144,2023-05-30T21,Promoted
91,16,2022-01-23T22,Left
151,157,2023-05-22T01,Left
86,176,2022-09-05T09,Promoted
288,181,2021-11-05T23,Joined
89,147,2021-07-11T01,Left
104,166,2021-02-23T10,Joined
96,47,2022-08-11T21,Joined
267,45,2022-11-26T15,Left
379,186,2022-05-01T17,Joined
356,110,2022-05-05T12,Promoted
60,98,2022-07-04T02,Joined
89,145,2022-09-20T13,Joined
294,181,2021-12-07T19,Left
277,199,2021-11-30T07,Left
350,41,2022-11-19T02,Promoted
394,80,2022-01-13T02,Joined
118,172,2023-05-18T10,Joined
8,109,2023-01-23T04,Left
348,186,2022-03-17T05,Promoted
159,103,2023-09-10T12,Promoted
356,144,2021-01-21T05,Left
356,111,2023-07-19T07,Promoted
333,96,2021-03-19T23,Left
230,26,2023-04-13T21,Promoted
68,181,2022-08-26T00,Promoted
194,125,2023-09-12T01,Left
177,92,2023-04-18T20,Left
191,137,2022-08-10T19,Left
93,155,2022-12-08T10,Promoted
26,145,2023-01-09T10,Left
59,5,2022-12-12T01,Promoted
315,214,2021-04-30T14,Promoted
385,103,2022-03-22T10,Promoted
307,84,2023-04-18T20,Promoted
341,87,2022-07-23T21,Left
13,103,2022-10-30T03,Promoted
89,5,2023-09-04T21,Promoted
258,58,2022-03-08T14,Promoted
394,155,2021-12-09T07,Joined
164,44,2021-07-04T18,Promoted
394,201,2021-04-19T13,Joined
205,5,2021-01-06T23,Joined
164,44,2023-04-09T16,Left
107,65,2021-12-13T21,Promoted
13,44,2023-09-06T20,Promoted
379,157,2021-09-12T21,Joined
71,102,2023-04-14T11,Left
148,44,2023-06-02T01,Joined
235,49,2023-03-29T08,Joined
243,195,2023-07-20T20,Promoted
400,145,2022-07-08T22,Joined
159,57,2023-06-11T15,Left
18,178,2023-08-07T15,Promoted
151,211,2022-01-26T06,Joined
146,183,2021-09-12T18,Promoted
240,149,2021-10-15T21,Promoted
123,214,2021-03-02T17,Left
3,31,2021-05-30T17,Left
235,59,2021-06-03T05,Promoted
138,31,2023-07-21T07,Joined
2,159,2022-12-26T11,Promoted
371,102,2022-05-23T01,Joined
224,126,2022-09-16T01,Left
129,132,2021-01-30T12,Promoted
89,90,2021-09-14T01,Promoted
264,160,2021-04-28T09,Left
296,173,2022-09-29T14,Left
132,214,2021-09-03T08,Promoted
236,111,2022-01-20T20,Joined
98,32,2021-12-08T12,Joined
364,152,2021-08-07T10,Left
112,62,2022-05-26T08,Joined
138,152,2023-07-17T04,Left
164,7,2022-02-22T22,Left
180,96,2021-03-15T05,Left
341,197,2022-11-25T22,Joined
365,86,2021-03-12T15,Joined
144,165,2021-06-27T20,Promoted
331,122,2021-02-11T18,Joined
52,207,2021-08-26T11,Promoted
299,62,2023-01-23T15,Joined
298,40,2022-03-21T06,Joined
118,84,2023-03-30T03,Promoted
371,52,2021-02-14T22,Promoted
214,31,2021-04-10T17,Left
235,130,2023-08-30T20,Left
112,142,2021-01-29T19,Left
350,162,2022-11-24T17,Promoted
59,60,2022-03-14T03,Left
402,31,2021-06-12T01,Joined
33,139,2021-08-23T00,Left
23,210,2021-09-30T12,Joined
55,155,2021-01-03T14,Joined
289,170,2021-03-23T15,Joined
298,111,2022-01-18T00,Joined
279,126,2021-02-21T23,Left
